fid,COMMUNE,REGION,month,season,year,VHI_M,precip_sum,LST,NDVI
217,MADINA FOULBE,TAMBACOUNDA,10,Wet,2023,0.791606929,1742.455688,33.26559052,0.508442198
217,MADINA FOULBE,TAMBACOUNDA,11,Dry,2023,0.450977227,0,40.78842584,0.406091166
217,MADINA FOULBE,TAMBACOUNDA,12,Dry,2023,0.289134534,0,41.22193993,0.297065091
218,SADATOU,TAMBACOUNDA,1,Dry,2023,0.468467927,0.025067609,38.19351283,0.346898669
218,SADATOU,TAMBACOUNDA,2,Dry,2023,0.583848221,0.009435413,41.7653161,0.286050464
218,SADATOU,TAMBACOUNDA,3,Dry,2023,0.623297008,0.001168462,45.02071678,0.275111352
218,SADATOU,TAMBACOUNDA,4,Dry,2023,0.639021581,59.2820816,47.02061609,0.278930917
218,SADATOU,TAMBACOUNDA,5,Dry,2023,200.2581057,2299.160156,44.66509165,0.301775078
218,SADATOU,TAMBACOUNDA,6,Wet,2023,0.830648537,9231.494141,42.50284086,0.543144683
218,SADATOU,TAMBACOUNDA,7,Wet,2023,0.652295685,10122.87305,33.26840039,0.65393809
218,SADATOU,TAMBACOUNDA,8,Wet,2023,0.41612001,9783.594727,27.26603307,0.789619604
218,SADATOU,TAMBACOUNDA,9,Wet,2023,0.670584852,12720.18945,28.05051235,0.733579901
218,SADATOU,TAMBACOUNDA,10,Wet,2023,0.664198764,3540.538574,32.43126206,0.57405106
218,SADATOU,TAMBACOUNDA,11,Dry,2023,0.457023046,0,38.64812444,0.499475085
218,SADATOU,TAMBACOUNDA,12,Dry,2023,0.263969939,0,38.79402786,0.346442514
219,TOUMBOURA,TAMBACOUNDA,1,Dry,2023,0.542753809,0.027891984,39.47270508,0.322303558
219,TOUMBOURA,TAMBACOUNDA,2,Dry,2023,0.623270912,0.018143557,42.65112965,0.267404682
219,TOUMBOURA,TAMBACOUNDA,3,Dry,2023,0.604060459,0.057833292,46.22206584,0.255027081
219,TOUMBOURA,TAMBACOUNDA,4,Dry,2023,0.654394814,0,48.8597879,0.25767394
219,TOUMBOURA,TAMBACOUNDA,5,Dry,2023,218.9098322,565.0826416,48.66938764,0.256572331
219,TOUMBOURA,TAMBACOUNDA,6,Wet,2023,0.82616255,2540.714355,43.74330664,0.456102452
219,TOUMBOURA,TAMBACOUNDA,7,Wet,2023,0.607522569,2357.584717,34.0989425,0.621757361
219,TOUMBOURA,TAMBACOUNDA,8,Wet,2023,0.370895368,2552.77417,28.90764354,0.791727517
219,TOUMBOURA,TAMBACOUNDA,9,Wet,2023,0.695724277,3192.060303,28.64110415,0.715782803
219,TOUMBOURA,TAMBACOUNDA,10,Wet,2023,0.813457452,795.6169434,33.63509057,0.513214166
219,TOUMBOURA,TAMBACOUNDA,11,Dry,2023,0.414504854,0.140171021,40.33248575,0.398286457
219,TOUMBOURA,TAMBACOUNDA,12,Dry,2023,0.279196269,0,40.23181614,0.309021461
220,DIAMAL,KAFFRINE,1,Dry,2023,0.519127633,2.575086594,36.58080465,0.294902726
220,DIAMAL,KAFFRINE,2,Dry,2023,0.562780345,0.02540444,39.07091431,0.258823659
220,DIAMAL,KAFFRINE,3,Dry,2023,0.570403413,0.010711735,43.58318595,0.252201487
220,DIAMAL,KAFFRINE,4,Dry,2023,8.332825727,0.143284872,46.40750222,0.237807216
220,DIAMAL,KAFFRINE,5,Dry,2023,0.754689348,58.22151947,45.2015903,0.220391692
220,DIAMAL,KAFFRINE,6,Wet,2023,0.647623482,528.1436157,41.91904415,0.200035155
220,DIAMAL,KAFFRINE,7,Wet,2023,0.515439581,1106.536621,29.17273677,0.411317367
220,DIAMAL,KAFFRINE,8,Wet,2023,0.770254669,1490.577393,31.33820337,0.642092618
220,DIAMAL,KAFFRINE,9,Wet,2023,0.648055949,1192.105713,29.72303194,0.682567978
220,DIAMAL,KAFFRINE,10,Wet,2023,0.727947565,189.9294434,32.31990584,0.521904007
220,DIAMAL,KAFFRINE,11,Dry,2023,0.407256311,0,37.28317737,0.444963676
220,DIAMAL,KAFFRINE,12,Dry,2023,0.236435834,3.851648331,37.96615385,0.32628302
221,KEUR MBOUCKI,KAFFRINE,1,Dry,2023,0.514776719,2.557398319,37.50721818,0.292879736
221,KEUR MBOUCKI,KAFFRINE,2,Dry,2023,0.56109484,0.060115729,39.75472727,0.261637392
221,KEUR MBOUCKI,KAFFRINE,3,Dry,2023,0.556967793,0.012809099,44.05487926,0.252379987
221,KEUR MBOUCKI,KAFFRINE,4,Dry,2023,0.540654492,0.236771554,45.74104915,0.2387261
221,KEUR MBOUCKI,KAFFRINE,5,Dry,2023,0.772062452,61.45791245,45.4842208,0.226684835
221,KEUR MBOUCKI,KAFFRINE,6,Wet,2023,0.691917516,455.0986328,41.36043564,0.212665851
221,KEUR MBOUCKI,KAFFRINE,7,Wet,2023,0.586931298,1009.044189,31.01668814,0.447529725
221,KEUR MBOUCKI,KAFFRINE,8,Wet,2023,0.721090553,1535.299438,30.90624581,0.638865112
221,KEUR MBOUCKI,KAFFRINE,9,Wet,2023,0.632266843,1171.580078,30.396619,0.672978817
221,KEUR MBOUCKI,KAFFRINE,10,Wet,2023,0.748155333,202.2406158,32.31472241,0.507747796
221,KEUR MBOUCKI,KAFFRINE,11,Dry,2023,0.509603035,0,37.45157047,0.463881641
221,KEUR MBOUCKI,KAFFRINE,12,Dry,2023,0.32389984,3.512197733,38.24100986,0.339981768
222,TOUBA MBELLA,KAFFRINE,1,Dry,2023,0.499526665,2.569748878,37.567352,0.302514145
222,TOUBA MBELLA,KAFFRINE,2,Dry,2023,0.56351632,0.029584751,39.86431226,0.269106544
222,TOUBA MBELLA,KAFFRINE,3,Dry,2023,0.560504327,0.013107184,44.11800265,0.261128601
222,TOUBA MBELLA,KAFFRINE,4,Dry,2023,5.668897655,0.201015994,46.46928581,0.249404437
222,TOUBA MBELLA,KAFFRINE,5,Dry,2023,0.755877941,60.71658325,45.8464284,0.234948584
222,TOUBA MBELLA,KAFFRINE,6,Wet,2023,0.693630432,476.576416,42.65662818,0.206999648
222,TOUBA MBELLA,KAFFRINE,7,Wet,2023,0.5552903,1006.396973,35.72784419,0.42487989
222,TOUBA MBELLA,KAFFRINE,8,Wet,2023,0.646089548,1433.12915,31.25031442,0.630536074
222,TOUBA MBELLA,KAFFRINE,9,Wet,2023,0.585828854,1081.637207,30.46498028,0.672468689
222,TOUBA MBELLA,KAFFRINE,10,Wet,2023,0.729894309,208.6352539,32.10331753,0.518799817
222,TOUBA MBELLA,KAFFRINE,11,Dry,2023,0.540506066,0,37.77165434,0.465381972
222,TOUBA MBELLA,KAFFRINE,12,Dry,2023,0.325857887,3.696109772,38.7108216,0.340364445
223,GANDE,LOUGA,1,Dry,2023,0.600180112,10.03298759,38.01419529,0.235653182
223,GANDE,LOUGA,2,Dry,2023,0.567689221,0.645612657,38.94978803,0.222347382
223,GANDE,LOUGA,3,Dry,2023,0.354805297,0.591289759,43.30987596,0.211633316
223,GANDE,LOUGA,4,Dry,2023,0.652096122,0.131848499,45.38946436,0.207459147
223,GANDE,LOUGA,5,Dry,2023,0.596147877,41.11079407,43.87981219,0.200460979
223,GANDE,LOUGA,6,Wet,2023,0.649188516,100.9522476,43.98172782,0.208283988
223,GANDE,LOUGA,7,Wet,2023,0.861195814,3604.286377,34.92098429,0.387362342
223,GANDE,LOUGA,8,Wet,2023,0.864999788,3829.172852,38.36947537,0.474654219
223,GANDE,LOUGA,9,Wet,2023,0.604422477,2516.751465,36.17392039,0.53682973
223,GANDE,LOUGA,10,Wet,2023,0.366778327,920.4571533,40.67528253,0.333569771
223,GANDE,LOUGA,11,Dry,2023,0.340314669,0,41.71237912,0.256994119
223,GANDE,LOUGA,12,Dry,2023,0.354509622,7.276488304,38.61793077,0.229830775
224,KEUR MOMAR SARR,LOUGA,1,Dry,2023,26.58886546,15.5667448,34.57419675,0.227670355
224,KEUR MOMAR SARR,LOUGA,2,Dry,2023,26.50006771,3.375660658,35.20281256,0.215840902
224,KEUR MOMAR SARR,LOUGA,3,Dry,2023,26.43203184,0.473386765,41.11653332,0.212046213
224,KEUR MOMAR SARR,LOUGA,4,Dry,2023,26.62980656,0.540935338,42.91424132,0.209242877
224,KEUR MOMAR SARR,LOUGA,5,Dry,2023,26.60465285,39.26367188,41.18258422,0.207008589
224,KEUR MOMAR SARR,LOUGA,6,Wet,2023,26.67919158,49.44816208,41.80134975,0.203543747
224,KEUR MOMAR SARR,LOUGA,7,Wet,2023,26.57014902,3352.537109,36.05156372,0.23467979
224,KEUR MOMAR SARR,LOUGA,8,Wet,2023,26.7696797,4906.856445,37.34321697,0.373612301
224,KEUR MOMAR SARR,LOUGA,9,Wet,2023,26.6353357,2543.266357,36.72432688,0.463782716
224,KEUR MOMAR SARR,LOUGA,10,Wet,2023,26.44835463,689.322876,37.94259512,0.305947046
224,KEUR MOMAR SARR,LOUGA,11,Dry,2023,26.95437684,0,39.34226932,0.272068271
224,KEUR MOMAR SARR,LOUGA,12,Dry,2023,26.39971424,2.41661334,36.02669341,0.242023767
225,NGUER MALAL,LOUGA,1,Dry,2023,3.854021765,8.464050293,36.2161128,0.223532913
225,NGUER MALAL,LOUGA,2,Dry,2023,3.82113831,0.412583739,37.66046059,0.211543442
225,NGUER MALAL,LOUGA,3,Dry,2023,3.601645935,0.329291642,42.62275708,0.204816747
225,NGUER MALAL,LOUGA,4,Dry,2023,3.938484764,0.050696541,44.43671855,0.203508603
225,NGUER MALAL,LOUGA,5,Dry,2023,3.787698474,21.25128555,42.92606778,0.197787386
225,NGUER MALAL,LOUGA,6,Wet,2023,3.971910357,54.49769592,43.67566882,0.198000703
225,NGUER MALAL,LOUGA,7,Wet,2023,4.01539929,2102.413574,36.69098734,0.279544797
225,NGUER MALAL,LOUGA,8,Wet,2023,4.135944397,2918.692871,37.99678649,0.38049379
225,NGUER MALAL,LOUGA,9,Wet,2023,3.836699661,1561.915771,37.97485508,0.44041086
225,NGUER MALAL,LOUGA,10,Wet,2023,3.660534916,520.0942383,40.02981241,0.301014988
225,NGUER MALAL,LOUGA,11,Dry,2023,3.602426095,0,40.85274444,0.253436977
225,NGUER MALAL,LOUGA,12,Dry,2023,3.640539943,1.938009739,37.92961466,0.222238838
226,SYER,LOUGA,1,Dry,2023,8.160190369,12.08834648,36.40783366,0.219391133
226,SYER,LOUGA,2,Dry,2023,8.063982552,2.926585436,37.39222335,0.20282249
226,SYER,LOUGA,3,Dry,2023,7.949275907,0.772093713,42.24262133,0.195969571
226,SYER,LOUGA,4,Dry,2023,8.177981382,0.52751565,44.52824553,0.193649922
226,SYER,LOUGA,5,Dry,2023,8.137502392,39.12989044,42.52589789,0.185591885
226,SYER,LOUGA,6,Wet,2023,8.219913214,108.2627411,43.13166798,0.187886985
226,SYER,LOUGA,7,Wet,2023,8.155767602,4191.802734,35.78842855,0.256729503
226,SYER,LOUGA,8,Wet,2023,8.196721201,3825.194092,37.53674876,0.361555077
226,SYER,LOUGA,9,Wet,2023,8.065429539,2270.894043,39.26317455,0.43713738
226,SYER,LOUGA,10,Wet,2023,7.894127759,868.9234619,39.34065318,0.244841301
226,SYER,LOUGA,11,Dry,2023,7.889606607,0,40.48768866,0.219517368
226,SYER,LOUGA,12,Dry,2023,7.892129166,5.461902618,36.79123419,0.208981259
227,FANDENE,THIES,1,Dry,2023,0.484417284,2.650465488,36.47613473,0.333635432
227,FANDENE,THIES,2,Dry,2023,0.588989417,0,37.66904447,0.298593045
227,FANDENE,THIES,3,Dry,2023,0.431886875,0.01899419,42.92084375,0.284324646
227,FANDENE,THIES,4,Dry,2023,0.675443351,0.048047952,43.33540895,0.266054392
227,FANDENE,THIES,5,Dry,2023,0.736182735,2.870281696,42.48277746,0.25380883
227,FANDENE,THIES,6,Wet,2023,0.836847465,7.487593174,40.86605672,0.246408446
227,FANDENE,THIES,7,Wet,2023,0.711456715,269.3567505,33.99256082,0.397055977
227,FANDENE,THIES,8,Wet,2023,0.834507096,426.9403687,32.54953795,0.643828338
227,FANDENE,THIES,9,Wet,2023,0.731851472,440.7120361,33.57922656,0.648085733
227,FANDENE,THIES,10,Wet,2023,0.545897274,79.77558136,35.49013934,0.553770506
227,FANDENE,THIES,11,Dry,2023,0.417058704,0,37.51930777,0.427653117
227,FANDENE,THIES,12,Dry,2023,0.414773012,1.26041019,37.85559915,0.34040098
228,KEUR MOUSSA,THIES,1,Dry,2023,0.463498124,13.24751759,36.21624479,0.338075473
228,KEUR MOUSSA,THIES,2,Dry,2023,0.606838328,0.108805738,37.15719293,0.294505675
228,KEUR MOUSSA,THIES,3,Dry,2023,0.458919825,0.044910148,42.55549238,0.281797504
228,KEUR MOUSSA,THIES,4,Dry,2023,0.570186181,0.354395509,41.91825464,0.255194899
228,KEUR MOUSSA,THIES,5,Dry,2023,0.599012375,8.344564438,41.28565719,0.241640977
228,KEUR MOUSSA,THIES,6,Wet,2023,0.780250991,23.9225769,41.27833159,0.235219327
228,KEUR MOUSSA,THIES,7,Wet,2023,0.704271288,843.9140625,35.54313114,0.450159671
228,KEUR MOUSSA,THIES,8,Wet,2023,0.748129955,1733.752197,31.66971064,0.700614994
228,KEUR MOUSSA,THIES,9,Wet,2023,0.677945762,1902.861084,31.77529566,0.694311578
228,KEUR MOUSSA,THIES,10,Wet,2023,0.527603376,269.6108093,35.07068512,0.609648738
228,KEUR MOUSSA,THIES,11,Dry,2023,0.440743219,0,37.30308361,0.460871038
228,KEUR MOUSSA,THIES,12,Dry,2023,0.309346103,4.874091148,38.01819182,0.3386681
229,KAYAR,THIES,1,Dry,2023,25.30084139,1.801914692,29.75889043,0.307498599
229,KAYAR,THIES,2,Dry,2023,25.42393005,0.037971444,28.54047751,0.305528249
229,KAYAR,THIES,3,Dry,2023,25.30800289,0.03064141,32.41074663,0.284150277
229,KAYAR,THIES,4,Dry,2023,25.31352718,0,33.65441163,0.246339393
229,KAYAR,THIES,5,Dry,2023,25.29241193,0.759530187,33.98487927,0.245235922
229,KAYAR,THIES,6,Wet,2023,25.4422597,2.306545019,34.90984791,0.250863262
229,KAYAR,THIES,7,Wet,2023,25.48985812,121.4312897,31.24650938,0.279133281
229,KAYAR,THIES,8,Wet,2023,25.48939684,242.6024323,32.00379092,0.422267052
229,KAYAR,THIES,9,Wet,2023,25.43056958,231.9971161,31.88904894,0.451851121
229,KAYAR,THIES,10,Wet,2023,25.37720636,37.68989563,34.08075996,0.370378903
229,KAYAR,THIES,11,Dry,2023,25.34921104,0,35.15814577,0.316910824
229,KAYAR,THIES,12,Dry,2023,25.21980983,0.683861434,31.53347242,0.285497205
230,DIENDER,THIES,1,Dry,2023,1.222307375,5.377404213,34.52922296,0.352569833
230,DIENDER,THIES,2,Dry,2023,1.360852066,0.095106609,34.68932918,0.326194726
230,DIENDER,THIES,3,Dry,2023,1.256512427,0.035740793,39.06101006,0.309943928
230,DIENDER,THIES,4,Dry,2023,1.306476844,0.015883617,38.32583384,0.285478584
230,DIENDER,THIES,5,Dry,2023,1.254458732,2.545279503,38.11726284,0.274876539
230,DIENDER,THIES,6,Wet,2023,1.411130894,7.610349655,38.92535019,0.266727736
230,DIENDER,THIES,7,Wet,2023,1.428304307,337.4019775,32.14827042,0.38882875
230,DIENDER,THIES,8,Wet,2023,1.437208761,704.3636475,32.57388291,0.60206544
230,DIENDER,THIES,9,Wet,2023,1.41195099,704.3647461,32.57812678,0.6191987
230,DIENDER,THIES,10,Wet,2023,1.339673961,108.2654572,34.97049532,0.551517669
230,DIENDER,THIES,11,Dry,2023,1.277990606,0,36.75217457,0.438843675
230,DIENDER,THIES,12,Dry,2023,1.106573692,2.002762556,35.67205265,0.3648551
231,POUT,THIES,1,Dry,2023,0.358135984,0,35.73997895,0.344697435
231,POUT,THIES,2,Dry,2023,0.461440985,0,36.62163636,0.282343675
231,POUT,THIES,3,Dry,2023,0.433770053,0,41.84825837,0.276919732
231,POUT,THIES,4,Dry,2023,0.507605995,0,40.88441531,0.25532578
231,POUT,THIES,5,Dry,2023,0.535914824,0,40.65809569,0.256005321
231,POUT,THIES,6,Wet,2023,0.630121283,0,40.76845359,0.243385282
231,POUT,THIES,7,Wet,2023,0.714255158,0,28.81179139,0.394260249
231,POUT,THIES,8,Wet,2023,0.834367844,0,31.97028325,0.599706297
231,POUT,THIES,9,Wet,2023,0.651653923,0,32.16753493,0.628754794
231,POUT,THIES,10,Wet,2023,0.408926661,0,34.83426411,0.545011847
231,POUT,THIES,11,Dry,2023,0.339622804,0,36.63884211,0.420558258
231,POUT,THIES,12,Dry,2023,0.224987579,0,37.11311579,0.333090392
232,KHOMBOLE,THIES,1,Dry,2023,0.705401589,0,36.57247552,0.241349865
232,KHOMBOLE,THIES,2,Dry,2023,0.529301914,0,38.24796208,0.227754136
232,KHOMBOLE,THIES,3,Dry,2023,0.403572619,0,43.72486143,0.216723067
232,KHOMBOLE,THIES,4,Dry,2023,0.697840207,0,44.81391332,0.209078975
232,KHOMBOLE,THIES,5,Dry,2023,0.795187254,0,43.89060846,0.201496062
232,KHOMBOLE,THIES,6,Wet,2023,0.756643777,0,42.00480725,0.208792915
232,KHOMBOLE,THIES,7,Wet,2023,0.645639811,0,,0.322507752
232,KHOMBOLE,THIES,8,Wet,2023,0.72905639,0,34.30679517,0.511064034
232,KHOMBOLE,THIES,9,Wet,2023,0.665625264,0,35.9240821,0.516434507
232,KHOMBOLE,THIES,10,Wet,2023,0.435677279,0,40.86236924,0.347887331
232,KHOMBOLE,THIES,11,Dry,2023,0.383572614,0,40.81673474,0.283083017
232,KHOMBOLE,THIES,12,Dry,2023,0.439863715,0,38.58894561,0.254852928
233,KOTHIARY,TAMBACOUNDA,1,Dry,2023,0.510445852,0,39.09837114,0.269825865
233,KOTHIARY,TAMBACOUNDA,2,Dry,2023,0.471726026,0,41.7675444,0.246133758
233,KOTHIARY,TAMBACOUNDA,3,Dry,2023,0.472000167,0,44.64619509,0.231739799
233,KOTHIARY,TAMBACOUNDA,4,Dry,2023,0.62763771,0,49.78374288,0.231273405
233,KOTHIARY,TAMBACOUNDA,5,Dry,2023,158.1830759,0,44.55048602,0.233036528
233,KOTHIARY,TAMBACOUNDA,6,Wet,2023,0.891200271,0,45.8308157,0.361654151
233,KOTHIARY,TAMBACOUNDA,7,Wet,2023,0.595633291,0,33.77802277,0.496273379
233,KOTHIARY,TAMBACOUNDA,8,Wet,2023,0.552077526,0,35.28270966,0.667732925
233,KOTHIARY,TAMBACOUNDA,9,Wet,2023,0.638146894,0,29.46648738,0.676918328
233,KOTHIARY,TAMBACOUNDA,10,Wet,2023,0.686488012,0,36.44548135,0.4579606
233,KOTHIARY,TAMBACOUNDA,11,Dry,2023,0.441404282,0,37.83734472,0.384663914
233,KOTHIARY,TAMBACOUNDA,12,Dry,2023,0.28328672,0,39.34029654,0.287144507
234,KOULOR,TAMBACOUNDA,1,Dry,2023,0.43406997,0.860621452,38.8151969,0.310408416
234,KOULOR,TAMBACOUNDA,2,Dry,2023,0.509862723,0.153759301,42.57433982,0.283724415
234,KOULOR,TAMBACOUNDA,3,Dry,2023,0.557140614,0.781410575,44.91645042,0.258463427
234,KOULOR,TAMBACOUNDA,4,Dry,2023,0.634268893,3.125451565,48.04903745,0.268304024
234,KOULOR,TAMBACOUNDA,5,Dry,2023,133.3008723,1041.012573,44.69566303,0.269545551
234,KOULOR,TAMBACOUNDA,6,Wet,2023,0.880003267,6238.294922,44.54512922,0.38462914
234,KOULOR,TAMBACOUNDA,7,Wet,2023,0.55784757,7836.628906,34.35518505,0.529824345
234,KOULOR,TAMBACOUNDA,8,Wet,2023,0.569579985,9558.669922,34.82433673,0.742297355
234,KOULOR,TAMBACOUNDA,9,Wet,2023,0.699640609,8967.263672,29.188524,0.78780544
234,KOULOR,TAMBACOUNDA,10,Wet,2023,0.782024268,4007.982178,33.34507585,0.537933051
234,KOULOR,TAMBACOUNDA,11,Dry,2023,0.449922891,0,39.67567882,0.416935134
234,KOULOR,TAMBACOUNDA,12,Dry,2023,0.245907594,3.689057112,39.73570875,0.308973945
235,SINTHIOU BOCAR ALY,TAMBACOUNDA,1,Dry,2023,0.473012559,3.165445089,37.91765556,0.311901052
235,SINTHIOU BOCAR ALY,TAMBACOUNDA,2,Dry,2023,0.54102035,0.068337083,41.56062295,0.282854027
235,SINTHIOU BOCAR ALY,TAMBACOUNDA,3,Dry,2023,0.606039937,0.184158176,44.49177602,0.251312247
235,SINTHIOU BOCAR ALY,TAMBACOUNDA,4,Dry,2023,0.667345393,4.14444828,47.94837416,0.256053643
235,SINTHIOU BOCAR ALY,TAMBACOUNDA,5,Dry,2023,44.05724044,1111.910645,44.97943579,0.262349044
235,SINTHIOU BOCAR ALY,TAMBACOUNDA,6,Wet,2023,0.92847082,5663.96875,44.8299356,0.382505557
235,SINTHIOU BOCAR ALY,TAMBACOUNDA,7,Wet,2023,0.601006544,8242.525391,34.58454266,0.552186079
235,SINTHIOU BOCAR ALY,TAMBACOUNDA,8,Wet,2023,0.72942935,10474.22852,33.93214948,0.741361978
235,SINTHIOU BOCAR ALY,TAMBACOUNDA,9,Wet,2023,0.686217854,8703.308594,29.41554675,0.752404457
235,SINTHIOU BOCAR ALY,TAMBACOUNDA,10,Wet,2023,0.853426913,3490.066406,32.86759511,0.516669072
235,SINTHIOU BOCAR ALY,TAMBACOUNDA,11,Dry,2023,0.534105274,0,39.57426859,0.403075675
235,SINTHIOU BOCAR ALY,TAMBACOUNDA,12,Dry,2023,0.275680094,5.286396503,39.47127971,0.309856308
236,KAOLACK,KAOLACK,1,Dry,2023,15.39492424,0.834409356,33.40334625,0.181231019
236,KAOLACK,KAOLACK,2,Dry,2023,15.3409387,0,35.34535389,0.164737867
236,KAOLACK,KAOLACK,3,Dry,2023,15.34606535,0.0153782,39.52469163,0.162351297
236,KAOLACK,KAOLACK,4,Dry,2023,18.38311257,0,41.31303409,0.15945879
236,KAOLACK,KAOLACK,5,Dry,2023,15.53811406,26.6724472,40.97244526,0.157851417
236,KAOLACK,KAOLACK,6,Wet,2023,15.49314124,165.3677979,37.49141123,0.152170843
236,KAOLACK,KAOLACK,7,Wet,2023,15.44457477,500.4089966,32.88459327,0.261308738
236,KAOLACK,KAOLACK,8,Wet,2023,15.37014631,862.5562744,29.59633319,0.315209995
236,KAOLACK,KAOLACK,9,Wet,2023,15.34222348,641.0564575,32.39035633,0.336209481
236,KAOLACK,KAOLACK,10,Wet,2023,15.37342857,137.3313446,33.57182202,0.255484303
236,KAOLACK,KAOLACK,11,Dry,2023,15.26030448,0,35.05348065,0.237885353
236,KAOLACK,KAOLACK,12,Dry,2023,15.16418775,1.496332526,34.60610801,0.188563008
237,KEUR BAKA,KAOLACK,1,Dry,2023,0.533629526,2.135537863,36.47007807,0.321939976
237,KEUR BAKA,KAOLACK,2,Dry,2023,0.549777319,0,38.75211475,0.272550853
237,KEUR BAKA,KAOLACK,3,Dry,2023,0.50383028,0.016478883,43.09830002,0.26560538
237,KEUR BAKA,KAOLACK,4,Dry,2023,5.23514359,0.017756587,45.85773638,0.257090031
237,KEUR BAKA,KAOLACK,5,Dry,2023,0.746865271,62.36164093,43.1914059,0.242865116
237,KEUR BAKA,KAOLACK,6,Wet,2023,0.627829564,534.492981,41.86725291,0.23963442
237,KEUR BAKA,KAOLACK,7,Wet,2023,0.544997007,1191.021729,29.44884075,0.454947245
237,KEUR BAKA,KAOLACK,8,Wet,2023,0.664068968,1388.326172,29.19365208,0.635501403
237,KEUR BAKA,KAOLACK,9,Wet,2023,0.581485914,1028.586914,30.77848095,0.716051931
237,KEUR BAKA,KAOLACK,10,Wet,2023,0.614586038,164.4212952,33.2457162,0.562506306
237,KEUR BAKA,KAOLACK,11,Dry,2023,0.35356281,0,37.09860805,0.470276788
237,KEUR BAKA,KAOLACK,12,Dry,2023,0.244155178,3.662577391,37.80639638,0.337648312
238,LATMINGUE,KAOLACK,1,Dry,2023,0.539943362,3.613519192,35.87519412,0.257865439
238,LATMINGUE,KAOLACK,2,Dry,2023,0.575376461,0,38.79785851,0.231833332
238,LATMINGUE,KAOLACK,3,Dry,2023,0.478502006,0.010222673,42.27673121,0.22543783
238,LATMINGUE,KAOLACK,4,Dry,2023,1.385840943,0.136152059,44.85129104,0.21291687
238,LATMINGUE,KAOLACK,5,Dry,2023,0.721879987,100.8684235,42.48953675,0.199386546
238,LATMINGUE,KAOLACK,6,Wet,2023,0.600550614,770.9678955,40.42470614,0.197571219
238,LATMINGUE,KAOLACK,7,Wet,2023,0.505106593,1821.862183,29.16578952,0.38124271
238,LATMINGUE,KAOLACK,8,Wet,2023,0.663370738,2543.894775,29.12911488,0.561298312
238,LATMINGUE,KAOLACK,9,Wet,2023,0.524825055,1896.729858,30.91037326,0.594864278
238,LATMINGUE,KAOLACK,10,Wet,2023,0.676633822,328.5828552,33.4724987,0.424850169
238,LATMINGUE,KAOLACK,11,Dry,2023,0.378124516,0,37.08740805,0.381780452
238,LATMINGUE,KAOLACK,12,Dry,2023,0.222687003,5.965882778,36.91059419,0.274516001
239,NDOFFANE,KAOLACK,1,Dry,2023,0.573681366,0.34224835,36.61798945,0.288394859
239,NDOFFANE,KAOLACK,2,Dry,2023,0.550059888,0,38.54665134,0.243714693
239,NDOFFANE,KAOLACK,3,Dry,2023,0.594740856,0.002966059,43.31468752,0.238157369
239,NDOFFANE,KAOLACK,4,Dry,2023,0.680316765,0,46.70035205,0.226849137
239,NDOFFANE,KAOLACK,5,Dry,2023,0.692535974,10.95493031,43.26198794,0.21440236
239,NDOFFANE,KAOLACK,6,Wet,2023,0.627307344,106.9042664,42.03577008,0.222201922
239,NDOFFANE,KAOLACK,7,Wet,2023,0.618714511,217.4398804,30.56179947,0.41801029
239,NDOFFANE,KAOLACK,8,Wet,2023,0.734347268,235.6694183,28.9777859,0.615106438
239,NDOFFANE,KAOLACK,9,Wet,2023,0.715318643,156.2306824,31.16355447,0.670585503
239,NDOFFANE,KAOLACK,10,Wet,2023,0.723084751,27.44573975,34.03010253,0.533815869
239,NDOFFANE,KAOLACK,11,Dry,2023,0.356114129,0,37.88346099,0.400765722
239,NDOFFANE,KAOLACK,12,Dry,2023,0.272567608,0.562364757,38.41474482,0.29421752
240,THIARE,KAOLACK,1,Dry,2023,0.532107386,2.225522518,36.87862612,0.290476889
240,THIARE,KAOLACK,2,Dry,2023,0.543403588,0,39.35493815,0.252244216
240,THIARE,KAOLACK,3,Dry,2023,0.512669431,0.003729453,43.80671594,0.245522817
240,THIARE,KAOLACK,4,Dry,2023,13.29796455,0.151312023,46.53368644,0.23403048
240,THIARE,KAOLACK,5,Dry,2023,0.777127839,61.33203888,44.94660037,0.215933858
240,THIARE,KAOLACK,6,Wet,2023,0.67860364,605.4717407,42.47639219,0.214857228
240,THIARE,KAOLACK,7,Wet,2023,0.552392978,1175.039551,30.29708563,0.377406758
240,THIARE,KAOLACK,8,Wet,2023,0.76200156,1266.338867,32.44544595,0.628051689
240,THIARE,KAOLACK,9,Wet,2023,0.612866947,1253.8479,30.75187795,0.714313756
240,THIARE,KAOLACK,10,Wet,2023,0.654999567,185.7740173,33.26746415,0.519531199
240,THIARE,KAOLACK,11,Dry,2023,0.273659112,0,37.92277808,0.434927758
240,THIARE,KAOLACK,12,Dry,2023,0.220433831,4.078144073,38.19484832,0.323487014
241,KOUMPENTOUM,TAMBACOUNDA,1,Dry,2023,0.562283576,0.060878575,38.49406532,0.268543555
241,KOUMPENTOUM,TAMBACOUNDA,2,Dry,2023,0.565725432,0,42.02446867,0.223180846
241,KOUMPENTOUM,TAMBACOUNDA,3,Dry,2023,0.570284394,0.004046823,44.98389128,0.220348393
241,KOUMPENTOUM,TAMBACOUNDA,4,Dry,2023,0.582573849,0.015877347,48.39957617,0.220494518
