system:index,VHI_M,adm4_id,month,season,year,ym,.geo
VHI_M_2021-11_00000000000000000097,0.6499999761581421,152,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000098,0.6499999761581421,153,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000a9,0.4950000047683716,170,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000017c,0.4850000143051148,381,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000017d,0.4749999940395355,382,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000017e,0.46000000834465027,383,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001ee,0.8149999976158142,495,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000020d,0.44999998807907104,526,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000020e,0.5149999856948853,527,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000020f,0.43500000238418585,528,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000210,0.5799999833106995,529,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000211,0.5550000071525574,530,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000058,0.3849999904632568,89,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000059,0.4499999880790711,90,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000018b,0.574999988079071,396,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000018c,0.5149999856948853,397,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000018d,0.449999988079071,398,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000018e,0.5049999952316284,399,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000036,0.46000000834465027,55,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000db,0.36000001430511475,220,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000dc,0.41999998688697815,221,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000dd,0.41499999165534973,222,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000102,0.4050000011920929,259,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000103,0.4850000143051147,260,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000104,0.3449999988079071,261,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000105,0.30500000715255743,262,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000000a,0.6700000166893005,11,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000b1,0.35499998927116383,178,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000b2,0.35499998927116394,179,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000b3,0.4449999928474426,180,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000ca,0.5099999904632567,203,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000d2,0.5699999928474425,211,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000d3,0.4550000131130218,212,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000d4,0.45500001311302185,213,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000d5,0.5649999976158142,214,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000bc,0.6000000238418579,189,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000bd,0.5099999904632568,190,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000be,0.5600000023841858,191,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000f1,0.5600000023841858,242,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000100,0.4099999964237213,257,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000101,0.4199999868869782,258,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000012f,0.4050000011920928,304,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000130,0.49500000476837164,305,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000131,0.47999998927116394,306,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000065,0.3149999976158142,102,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000066,0.36000001430511475,103,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000067,0.36000001430511475,104,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000068,0.3199999928474426,105,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000109,0.40500000119209295,266,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001c1,0.33500000834465027,450,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001c2,0.40500000119209295,451,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000113,0.3700000047683716,276,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000114,0.43000000715255743,277,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000115,0.3400000035762787,278,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000116,0.29499998688697815,279,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000117,0.31499999761581415,280,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000167,0.41499999165534973,360,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000168,0.3499999940395355,361,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000169,0.3449999988079071,362,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000016a,0.3700000047683715,363,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000016b,0.38999998569488525,364,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000016c,0.4050000011920929,365,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000016d,0.4099999964237213,366,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000cb,0.4399999976158142,204,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000eb,0.375,236,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000ec,0.37999999523162836,237,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000ed,0.41499999165534973,238,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000ee,0.3449999988079071,239,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000ef,0.33000001311302185,240,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000146,0.49000000953674305,327,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000147,0.4099999964237213,328,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000148,0.46999999880790705,329,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000015e,0.4900000095367432,351,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000015f,0.550000011920929,352,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000160,0.5,353,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000161,0.5199999809265137,354,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000162,0.4950000047683716,355,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000010,0.2800000011920929,17,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000121,0.5899999737739563,290,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000122,0.5149999856948854,291,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000123,0.6050000190734862,292,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000019a,0.42500001192092896,411,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000019b,0.3199999928474426,412,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000019c,0.38499999046325684,413,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000019d,0.324999988079071,414,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000019e,0.37999999523162836,415,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000019f,0.36500000953674316,416,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000216,0.49000000953674316,535,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000217,0.3400000035762787,536,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000218,0.4749999940395355,537,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000219,0.5,538,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000021a,0.44499999284744257,539,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000004,0.7049999833106997,5,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000028,0.675000011920929,41,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000029,0.6600000262260438,42,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000002a,0.7049999833106995,43,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000002b,0.6899999976158142,44,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000a7,0.75,168,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000a8,0.7149999737739562,169,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000000c,0.7250000238418579,13,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000060,0.6549999713897704,97,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000061,0.7099999785423279,98,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000062,0.709999978542328,99,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000063,0.7250000238418578,100,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000064,0.7200000286102295,101,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000011,0.6700000166893005,18,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000033,0.6700000166893005,52,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000034,0.636820916067243,53,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001b3,0.5950000286102294,436,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001b4,0.5400000214576721,437,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001b5,0.6200000047683718,438,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000005,0.5600000023841858,6,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000082,0.4950000047683716,131,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000083,0.5500000119209291,132,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000084,0.48500001430511464,133,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000085,0.5950000286102295,134,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000086,0.5,135,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000087,0.5299999713897705,136,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000010c,0.5249999761581421,269,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000010d,0.584999978542328,270,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000010e,0.6200000047683716,271,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000010f,0.5550000071525574,272,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000110,0.6299999952316283,273,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000111,0.6299999952316285,274,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001d0,0.49000000953674316,465,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001d1,0.46999999880790705,466,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000009,0.6200000047683716,10,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000009e,0.5899999737739563,159,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000009f,0.584999978542328,160,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000154,0.5500000119209288,341,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000155,0.5099999904632568,342,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000156,0.5400000214576721,343,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000157,0.5199999809265137,344,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000178,0.7099999785423278,377,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000179,0.5600000023841858,378,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000017a,0.6299999952316283,379,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000017b,0.6299999952316284,380,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000000f,0.7149999737739563,16,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000040,0.6299999952316283,65,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000041,0.7200000286102297,66,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000042,0.7300000190734863,67,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000043,0.6050000190734863,68,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000192,0.6200000047683717,403,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000193,0.6399999856948851,404,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000194,0.7250000238418579,405,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001d2,0.6499999761581421,467,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001d3,0.6850000023841858,468,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001d4,0.6100000143051147,469,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001d5,0.6349999904632567,470,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001d6,0.6399999856948853,471,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001d7,0.5950000286102295,472,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000069,0.4699999988079071,106,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000006a,0.5500000119209288,107,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000006b,0.36000001430511475,108,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000006c,0.584999978542328,109,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000006d,0.44999998807907104,110,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000006e,0.44999998807907104,111,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000006f,0.47999998927116394,112,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000d6,0.3050000071525574,215,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000013b,0.4650000035762787,316,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000013c,0.3700000047683716,317,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000013d,0.270000010728836,318,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000013e,0.3449999988079071,319,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000013f,0.3149999976158142,320,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000140,0.4050000011920929,321,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001bc,0.36500000953674316,445,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001bd,0.4399999976158142,446,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001be,0.4000000059604645,447,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001bf,0.37500000000000006,448,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001c0,0.3100000023841858,449,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000006,0.5249999761581421,7,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000002c,0.40500000119209295,45,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000002d,0.3700000047683716,46,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000002e,0.46999999880790705,47,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000002f,0.4000000059604645,48,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000009b,0.5699999928474426,156,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000009c,0.5249999761581421,157,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_0000000000000000009d,0.43500000238418585,158,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001b6,0.395000010728836,439,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001b7,0.615000009536743,440,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001b8,0.5099999904632567,441,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001b9,0.5249999761581422,442,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001ba,0.4350000023841857,443,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000001bb,0.4749999940395355,444,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000221,0.6000000238418579,546,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000222,0.4650000035762787,547,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000223,0.49000000953674316,548,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000224,0.5550000071525574,549,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000225,0.48500001430511486,550,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000053,0.3350000083446503,84,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000054,0.3849999904632569,85,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000055,0.375,86,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000056,0.3700000047683716,87,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_00000000000000000057,0.3100000023841858,88,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-11_000000000000000000de,0.3950000107288363,223,11,Dry,2021,2021-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
