fid,2021-01_vhi,2021-02_vhi,2021-03_vhi,2021-04_vhi,2021-05_vhi,2021-06_vhi,2021-07_vhi,2021-08_vhi,2021-09_vhi,2021-10_vhi,2021-11_vhi,2021-12_vhi,2022-01_vhi,2022-02_vhi,2022-03_vhi,2022-04_vhi,2022-05_vhi,2022-06_vhi,2022-07_vhi,2022-08_vhi,2022-09_vhi,2022-10_vhi,2022-11_vhi,2022-12_vhi,2023-01_vhi,2023-02_vhi,2023-03_vhi,2023-04_vhi,2023-05_vhi,2023-06_vhi,2023-07_vhi,2023-08_vhi,2023-09_vhi,2023-10_vhi,2023-11_vhi,2023-12_vhi,2024-01_vhi,2024-02_vhi,2024-03_vhi,2024-04_vhi,2024-05_vhi,2024-06_vhi,2024-07_vhi,2024-08_vhi,2024-09_vhi,2024-10_vhi,2024-11_vhi,2024-12_vhi
43,0.488578429,0.438730993,0.534329497,0.647281726,0.639642365,0.757365364,0.594305097,0.471167712,0.372190339,0.717720335,0.709075375,0.532052555,0.486074047,0.547856761,0.597154941,0.675851686,0.662793221,0.920436156,0.629179951,0.729906443,0.692161896,0.647840374,0.634346956,0.488206785,0.431191742,0.416984325,0.512057743,0.699059956,192.6304803,0.824857571,0.713798323,0.570187229,0.600960426,0.711285978,0.592526044,0.411827812,0.368758467,0.466877947,0.45150968,0.543683391,0.53098784,0.585107855,0.632471816,0.488842671,0.608621837,0.686812965,0.626120754,0.610519297
44,0.374173166,0.436053056,0.493922305,0.557444187,0.512802735,0.641054612,0.624280979,0.498518958,0.391416599,0.700871884,0.689161955,0.479936113,0.444785517,0.571000813,0.605176026,0.588703049,0.556831299,0.907349666,0.695047317,0.627684241,0.603743218,0.582509056,0.563407377,0.391439576,0.415006803,0.487285633,0.542430747,0.601038307,117.0410132,0.804556689,0.765404445,0.593869549,0.590751826,0.590436811,0.511434662,0.348730379,0.352816216,0.454079007,0.445087724,0.523306777,0.430628181,0.541696187,0.671625538,0.57127337,0.698640272,0.740659821,0.584201469,0.549930236
45,0.596615403,0.598388591,0.704325993,0.650482276,0.811817576,0.658212563,0.565453183,0.673666071,0.552804695,0.435476644,0.428274695,0.420500668,0.567522834,0.526805398,0.697086601,0.68348128,0.722415939,0.817250838,0.714300387,0.725073997,0.693454627,0.660926759,0.604597359,0.473907341,0.622166641,0.594590034,0.530949382,0.705594342,0.658980644,0.736239299,0.819583551,0.771329172,0.607521559,0.317240793,0.368223831,0.368816335,0.458297531,0.407817445,0.465102347,0.566011341,0.624770437,0.587210374,0.779757962,0.617576433,0.663575011,0.682767514,0.589344518,0.606121693
46,0.552846502,0.558628566,0.757748234,0.590013649,0.734009359,0.838745596,0.572463319,0.529348264,0.563473673,0.482846164,0.382842613,0.308872141,0.467123667,0.422786564,0.645445254,0.497988211,0.60672884,0.998900844,0.621988552,0.852289099,0.73755124,0.665330783,0.522080436,0.385815997,0.525452969,0.516616159,0.495659199,0.57122669,0.649217414,0.937048834,0.783394563,0.793012982,0.590448265,0.306111685,0.293495711,0.249162746,0.347511906,0.318139155,0.434794133,0.422536584,0.519448497,0.651042394,0.772027514,0.675925921,0.866376125,0.755794003,0.641482203,0.483050704
47,0.691284737,0.616819344,0.723508566,0.659952612,0.810580779,0.692945484,0.643624837,0.740384942,0.653860433,0.50935844,0.480574571,0.448344754,0.621895614,0.53131064,0.715656203,0.658711905,0.745216778,0.883040214,0.693090306,0.871317276,0.720975703,0.593331476,0.483086962,0.404802254,0.615130589,0.568244343,0.464609658,0.634753363,0.633779479,0.769005861,0.861088973,0.863067438,0.599157407,0.220758217,0.314355162,0.317616166,0.4562734,0.377452278,0.411036812,0.48694865,0.600602313,0.590535957,0.678049398,0.597945828,0.709511508,0.798543378,0.652527802,0.549723614
48,0.549678159,0.586050183,0.751009304,0.628621677,0.856413957,0.897188063,0.606419402,0.495525084,0.566384754,0.487650353,0.394693891,0.349057822,0.489032528,0.475975105,0.66969166,0.56648656,0.705841591,0.991921991,0.604298579,0.859555255,0.780249997,0.724353089,0.565663998,0.419876672,0.55922334,0.54115872,0.566083135,0.62288535,0.853198813,0.913010467,0.738907904,0.830788045,0.661770102,0.438977134,0.399399712,0.3246463,0.379761879,0.376766253,0.512818927,0.501014557,0.596714266,0.636958103,0.696637156,0.55755758,0.762795501,0.737886052,0.644161459,0.541413063
49,0.319746426,0.411433355,0.5548317,0.568673526,0.631963804,0.501457291,0.330300099,0.325452906,0.464410857,0.629322534,0.464089931,0.345689103,0.26784889,0.449687196,0.605876912,0.521969106,0.543709822,0.82422768,0.880150132,0.858507469,0.824689979,0.826225954,0.656772246,0.459391235,0.458649002,0.509962981,0.5373392,0.618357235,183.8894554,0.864513023,0.729404373,0.642824079,0.827091965,0.722618953,0.471511105,0.354486465,0.298001975,0.391973053,0.536690118,0.633333507,0.634460089,0.395837222,0.573464478,0.779450664,0.908745317,0.854980418,0.47824284,0.521833772
50,0.326785735,0.393834478,0.578445497,0.629698208,0.649701956,0.567119125,0.428379512,0.413774949,0.453623472,0.74522424,0.433389199,0.282778736,0.281598755,0.459269501,0.588201536,0.489375941,0.569147606,0.970484755,0.83623535,0.798174521,0.719830631,0.830300844,0.658645698,0.466982276,0.490455357,0.569355487,0.542008907,0.60569443,216.6958708,0.846976635,0.618417071,0.555762535,0.748618142,0.778570792,0.412587993,0.31617658,0.312224821,0.395102968,0.507225342,0.659971651,0.666501471,0.402956013,0.509567552,0.654714928,0.842644823,0.879309584,0.481184027,0.486886153
51,0.379395373,0.45839452,0.562346452,0.641933132,0.664399035,0.597321628,0.536985429,0.473424027,0.410611746,0.641085513,0.427595749,0.327845454,0.335426556,0.497602875,0.627464079,0.561123166,0.591647607,0.796205381,0.866783346,0.887206645,0.770661205,0.785122508,0.694732797,0.520092189,0.505773335,0.536246485,0.508719723,0.631267252,52.89154219,0.756044411,0.707601854,0.577551994,0.573193864,0.659868123,0.551095084,0.379508734,0.314276115,0.418753509,0.554330665,0.654504453,0.582428269,0.401231634,0.679608859,0.82137592,0.827813309,0.824262082,0.559684353,0.554748469
52,0.376766682,0.469161768,0.519050053,0.711091954,0.604471837,0.610386836,0.539069437,0.5720453,0.489914215,0.692028669,0.655183834,0.398704192,0.366911931,0.545484687,0.604574011,0.621227153,0.547722515,0.781029019,0.486141797,0.83366576,0.697974075,0.593888657,0.594373677,0.431293181,0.450176104,0.517652548,0.587410231,0.594673898,36.10302274,0.706930743,0.659943177,0.557833382,0.604438558,0.581089027,0.518889076,0.374906385,0.361155258,0.444365555,0.459571039,0.587827857,0.442429337,0.420860252,0.595274736,0.633979189,0.708701922,0.705986658,0.548826942,0.494514935
53,0.409873043,0.441320521,0.562175587,0.763998215,0.582965343,0.632075486,0.472322391,0.641970701,0.440653276,0.739655951,0.62805518,0.520712679,0.459843321,0.519835427,0.602982468,0.684243176,0.574253316,0.77817853,0.566979189,2.796136106,0.705736161,0.627863406,0.563457569,0.49137173,0.457806715,0.451196777,0.564941243,0.625430636,5.052235543,0.693068319,0.610457488,0.537809957,0.513516916,0.65547883,0.461245102,0.452798639,0.391226936,0.392505687,0.440885238,0.649578193,0.561135675,0.412039224,0.51519214,0.655928428,0.645408574,0.641640831,0.475787484,0.534174464
54,0.55837549,0.618332454,0.646550328,0.629429801,0.728233782,0.566554304,0.514493382,0.599298011,0.432625827,0.744572191,0.635659604,0.482821186,0.584290064,0.743105306,0.765791398,0.708762253,0.699059607,0.745774167,0.738756943,0.700845692,0.533145705,0.821790725,0.664883448,0.536429139,0.698548347,0.741145696,0.693178812,0.687043721,0.679732448,0.718579468,0.627861586,0.49271854,0.513090728,0.812729144,0.578785428,0.487518538,0.523172846,0.59894968,0.589118532,0.530169531,0.682940392,0.601094705,0.616003304,0.605647681,0.441837088,0.775217217,0.598248344,0.681039738
55,0.420615228,0.473902106,0.687313054,0.625494573,0.750676408,0.547451567,0.311253398,0.428292827,0.441031613,0.705008493,0.452609622,0.267924028,0.465446123,0.525011905,0.644985558,0.591941702,0.623665025,1.047755804,0.831056253,0.795319505,0.910913493,0.79405506,0.472968228,0.428265631,0.570599078,0.580650072,0.621267843,0.609071203,0.777216182,0.706351131,0.614942224,0.816968897,0.711580556,0.854963455,0.513806937,0.342684392,0.411416553,0.352046225,0.577420957,0.610644958,0.666065599,0.567710735,0.578116929,0.529648198,0.860445287,0.910472462,0.744107743,0.606691013
56,0.541587224,0.491415631,0.657661053,0.563071124,0.622201801,0.543413446,0.604710461,0.404427427,0.346892052,0.703144535,0.524819315,0.405747251,0.515601296,0.624911559,0.711085948,0.584852403,0.625674383,0.90169657,0.858447227,0.618328978,0.671365806,0.829967387,0.61620119,0.535107167,0.599031286,0.62431266,0.539466691,0.461488976,9.611276758,0.594823764,0.617196769,0.602378708,0.629457837,0.79956468,0.449464748,0.354164996,0.36617618,0.385567604,0.497863097,0.389631805,0.516208815,0.40710606,0.566074607,0.36042342,0.557133858,0.648408628,0.581875529,0.581161192
57,0.551058989,0.577797602,0.712116551,0.657978036,0.737687721,0.518490427,0.588281678,0.519075337,0.390431367,0.688089998,0.479642344,0.424119422,0.572218221,0.7046756,0.759360178,0.719262555,0.63464954,0.8281226,0.761251623,0.542088119,0.664119005,0.745370449,0.552718124,0.528796745,0.626290526,0.701014138,0.59344218,0.579049579,2.952383543,0.614279097,0.725367649,0.594315264,0.6538137,0.793799897,0.472842396,0.413842195,0.425752793,0.392504847,0.58861262,0.516926897,0.618589243,0.494888335,0.60907742,0.461990671,0.489076708,0.63261663,0.534120847,0.613964922
58,0.472902712,0.536779295,0.661900087,0.50231336,0.585058989,0.517821813,0.690364851,0.511140839,0.355245966,0.565608678,0.497554722,0.3304153,0.485452827,0.638676452,0.658917816,0.517835862,0.574231652,0.806143308,0.958009351,9.316704233,0.699031637,0.749920558,0.529406718,0.462583487,0.515620929,0.613069352,0.585594409,0.505113824,0.521392314,0.575619805,0.722533148,0.751603783,0.650144389,0.759682685,0.373397567,0.302166613,0.319276708,0.421431526,0.539107711,0.365037753,0.458899727,0.364956515,0.617926425,0.424363679,0.764127936,0.679146137,0.586590298,0.492676973
59,0.51365352,0.478993717,0.683098169,0.591984515,0.716598108,0.557560462,0.694318738,0.575177345,0.346272691,0.648909831,0.564606835,0.403904921,0.525662121,0.638092767,0.738419582,0.619783257,0.6819599,0.804232226,0.876149368,6.426716199,0.646779589,0.705063728,0.584553773,0.512852655,0.600098007,0.634000097,0.615145954,1.253385925,2.166011284,0.63126848,0.719194096,0.595690417,0.584143373,0.779971553,0.446916179,0.328659637,0.29973499,0.374651722,0.527967105,0.406543778,0.584221541,0.436545667,0.663918249,0.486722221,0.596425365,0.682754478,0.595904631,0.584411347
60,0.530243764,0.436091582,0.626911434,0.520161943,0.52302544,0.572033472,0.515447176,0.22156858,0.317847645,0.678418723,0.497533047,0.405871201,0.512920701,0.541582034,0.658215846,0.588962632,0.50705209,0.920521301,0.785229972,30.44324701,0.581455686,0.822006941,0.620227001,0.52851695,0.616148496,0.587010253,0.54711273,2.977630954,1.136137186,0.648947799,0.510578455,0.511906755,0.482002622,0.738385933,0.378831323,0.280850254,0.269552736,0.300992182,0.481772108,0.367085299,0.463145741,0.488552235,0.530036536,0.397793615,0.638557992,0.703962554,0.559730472,0.579061342
61,0.619950827,0.530054699,0.664146103,0.696133527,0.735046612,0.693244041,0.58188209,0.355819304,0.465146418,0.834941324,0.69529087,0.553340669,0.651283167,0.726006395,0.799368587,0.704736278,0.712595397,0.961425033,0.825003543,0.556451862,0.412012008,0.710125306,0.638234693,0.594587983,0.723956797,0.772326871,0.62256288,0.674534287,0.849199592,0.86229984,0.867257023,0.636247909,0.509068231,0.866572985,0.599755423,0.518080438,0.587888961,0.511877405,0.617020784,0.647979808,0.689346194,0.685856868,0.676865546,0.570477868,0.607191033,0.790102066,0.635220428,0.675754435
62,0.600554452,0.602034492,0.659554748,0.726034462,0.808316625,0.683653359,0.646597216,0.39270096,0.464305979,0.863933655,0.685422773,0.547799277,0.629631769,0.723585682,0.794819148,0.687483304,0.747316628,0.987417644,0.856977311,0.645714071,0.415288688,0.764762621,0.63558577,0.615962572,0.705080788,0.752052997,0.655096744,22.59243152,8.510548105,0.863777033,0.898236224,0.628500356,0.541152086,0.878438193,0.577171514,0.509401238,0.512447001,0.468976155,0.521223677,0.551276589,0.682799634,0.677690167,0.732937005,0.504281541,0.597363663,0.822195652,0.646225073,0.691842188
63,10.48353783,10.42862338,10.51524745,10.48821583,10.48205376,10.42603285,10.49245461,10.33868082,10.35993088,10.65050846,10.47265183,10.41991266,10.52132659,10.60192434,10.61069456,10.52023667,10.45660575,10.80086155,10.72422468,12.36371089,10.37755285,10.56694872,10.46029824,10.47103469,10.59058757,10.63506801,10.46120468,10.506388,12.87154331,10.64540085,10.7582614,10.61580816,10.49626635,10.68688562,10.39864598,10.36831519,10.39133941,10.36090937,10.45860436,10.41960686,10.43857178,10.4327551,10.52213585,10.42317555,10.48726681,10.59211805,10.44676235,10.55361899
64,0.606275263,0.563071851,0.649872734,0.672198975,0.758841022,0.552796684,0.655332554,0.494986404,0.486558573,0.783768708,0.579595976,0.479621305,0.604886593,0.655909939,0.7179294,0.630264225,0.63462086,0.955740079,0.875169954,0.552734427,0.599055919,0.796976283,0.627964379,0.577094822,0.643997244,0.634498601,0.496557511,3.706341596,2.579320147,0.670407568,0.901768468,0.640436526,0.770765364,0.862269026,0.535436392,0.464421065,0.436987573,0.349213605,0.44530873,0.406995679,0.578746126,0.528483667,0.738295873,0.520380422,0.6630254,0.735996732,0.562356618,0.66051796
65,0.611986785,0.437266304,0.650420332,0.595393218,0.55764385,0.727129056,0.535957612,0.459562742,0.263011109,0.6723073,0.636055376,0.508501037,0.469699938,0.4534607,0.579736226,0.471829502,0.455095719,0.915555005,1.313900167,16.01469403,0.631862657,0.627761458,0.670439821,0.573076518,0.598398035,0.44499061,0.555856602,0.590579391,143.6070082,0.848074513,0.74557174,0.612351872,0.719756008,0.658467617,0.535375341,0.428658103,0.348461932,0.30227497,0.590819576,0.52393327,0.406733884,0.510703329,0.534726888,0.43800809,0.497199183,0.730938428,0.578858221,0.66723929
66,0.573429472,0.534423493,0.645689774,0.691714444,0.544163513,0.657590935,0.908528172,0.539366972,0.407638247,0.781547868,0.722627381,0.584007532,0.535528997,0.54901253,0.615548519,0.572773249,0.473721897,0.906607911,0.667918429,5.270615818,0.637439086,0.699982198,0.709865971,0.574520437,0.519707728,0.454293742,0.579811908,0.864455306,134.7861273,0.730871239,0.750772979,0.646599811,0.68806855,0.772899366,0.624163321,0.496293502,0.421889244,0.425543858,0.542702018,0.532231099,0.436208343,0.548208165,0.534327256,0.463708573,0.448202606,0.767133692,0.634079586,0.660325351
67,0.613788895,0.515299559,0.700322658,0.652234954,0.60905103,0.784376945,0.53220674,0.499022058,0.242950181,0.728078537,0.723933563,0.52792735,0.476924701,0.532512245,0.643451679,0.54698265,0.543705882,0.946130844,1.0423211,12.05208346,0.577152706,0.703556092,0.75701006,0.578287021,0.557278952,0.509326633,0.599093244,0.613819225,136.4031406,0.865932583,0.690095786,0.634559457,0.719878141,0.727243535,0.621865263,0.45197195,0.398190244,0.392681521,0.597765749,0.582840653,0.490584142,0.528616519,0.393439274,0.396573773,0.489289561,0.802405806,0.674258171,0.691884813
68,0.592449667,0.504191935,0.709405649,0.66116218,0.699904714,0.810677557,0.578091566,0.458135642,0.229210103,0.67159963,0.604652706,0.445450502,0.385822445,0.457171362,0.610551424,0.476741922,0.598560548,0.959458344,0.66843474,0.509208075,0.479853843,0.657756166,0.696052658,0.574940392,0.526168486,0.508299656,0.544302198,0.580585338,102.9963287,0.826707082,0.640054097,0.52880138,0.6832325,0.730676753,0.574589089,0.430106641,0.369469334,0.370547664,0.576432737,0.539171157,0.520861503,0.489824265,0.387058606,0.275459544,0.466104219,0.794431577,0.622528634,0.686472147
69,0.485079076,0.529383634,0.482927834,0.450679204,0.441884473,0.440502747,0.504883053,0.387734721,0.300223902,0.75530298,0.596239383,0.482037208,0.564170136,0.697219906,0.666103295,0.575977195,0.491043786,0.889347843,0.762835022,0.518905027,0.297982356,0.599717416,0.512509572,0.509625856,0.595009575,0.692663983,0.509266275,0.555409103,0.755299229,0.728584571,0.790973454,0.703382305,0.387801312,0.759031966,0.431133261,0.33999875,0.368269938,0.486871152,0.455129846,0.463628678,0.48480523,0.468473445,0.423649496,0.382984438,0.503398124,0.644147663,0.526573997,0.597174532
70,0.296010695,0.383137895,0.521574419,0.561223348,0.614170431,0.644700573,0.441180927,0.422276321,0.51595369,0.775294487,0.493128407,0.285332745,0.311134986,0.498162299,0.557958747,0.463839113,0.627933994,1.048086359,0.871732895,0.733155588,0.699934577,0.772947684,0.611756491,0.376161813,0.46070234,0.54988445,0.487783895,0.67003599,150.1739003,0.882072916,0.683703,0.661926496,0.783455767,0.81640011,0.458729461,0.280686695,0.324143964,0.424486358,0.459340305,0.710065654,0.723861571,0.472005129,0.550361903,0.528796431,0.712414925,0.868582558,0.482568786,0.457269532
71,0.352877515,0.381792724,0.613707039,0.644941478,0.599697692,0.694743991,0.533588973,0.62809031,0.636132561,0.865611013,0.54016659,0.286456862,0.361973439,0.523252223,0.606944729,0.505807053,0.598575544,1.020269073,0.853552771,0.738267753,0.742811512,0.757201167,0.60019507,0.420736966,0.510521719,0.643608748,0.628487468,0.701111057,101.8215701,0.84019618,0.667098226,0.539731659,0.812379617,0.824032118,0.539924069,0.31003048,0.376294233,0.454200386,0.555383756,0.733398565,0.631327297,0.50176643,0.503412531,0.644144153,0.899880496,0.895471518,0.630424872,0.57074993
72,0.307326359,0.375472351,0.569194852,0.595430457,0.623553541,0.682960833,0.496511415,0.489117668,0.586602258,0.833821566,0.526708788,0.294746639,0.344554257,0.505033986,0.602088862,0.460510988,0.619532159,1.052318056,0.828312426,0.75802744,0.700840653,0.811618493,0.636808077,0.407218539,0.479829166,0.565487671,0.558550968,0.656502083,203.2511911,0.82331097,0.675374903,0.607639687,0.764151964,0.867394081,0.52690457,0.288823785,0.345302107,0.418250201,0.520981299,0.72256077,0.721346203,0.456955016,0.486505027,0.497124035,0.799568678,0.920863293,0.58323945,0.485551568
73,0.28535355,0.377762392,0.542417779,0.44758751,0.599470676,0.536648566,0.335693429,0.29687485,0.528221042,0.747654901,0.494527532,0.353764047,0.32410368,0.478153907,0.616332655,0.471041724,0.644248807,1.049519246,0.853400785,0.740052111,0.754286286,0.797007227,0.587321363,0.445996815,0.509213254,0.543036692,0.54525476,0.623174324,178.4904218,0.881198872,0.71887744,0.690468411,0.808192221,0.813806626,0.480394715,0.34703212,0.35995131,0.432824202,0.53526685,0.653367981,0.695021215,0.492131988,0.530626822,0.578824254,0.824362415,0.904123861,0.493456981,0.53222919
74,0.528922119,0.535569189,0.557059044,0.506528266,0.705856146,0.521281541,0.633744413,0.526371938,0.430788099,0.525628574,0.460672416,0.438289194,0.502179,0.554882126,0.575510996,0.502541704,0.526208995,0.514855127,0.675212438,0.602386567,0.446577164,0.620850567,0.477970036,0.429706684,0.628570388,0.602494368,0.577889272,0.538873634,0.792564795,0.672980561,0.701302292,0.44942103,0.451226767,0.529911427,0.430533006,0.453584519,0.487811368,0.554044829,0.575293017,0.501433442,0.61684891,0.676534698,0.772893696,0.546405963,0.52976477,0.693731398,0.441368927,0.570186185
75,37.29816031,37.30647494,37.34866721,37.40409716,37.49075438,37.33430912,37.39254209,37.36651964,37.25737997,37.38585161,37.30603264,37.27143354,37.29501489,37.34318268,37.36018602,37.40590955,37.40502581,37.3732098,37.43559175,37.44744965,37.31249893,37.45606085,37.31361743,37.28145072,37.33860924,37.35962635,37.39067602,37.39094335,37.51716532,37.41815989,37.41442678,37.3671427,37.31791,37.29921124,37.31142108,37.28910382,37.24106402,37.32997809,37.39152091,37.38382875,37.43467319,37.39282207,37.44363983,37.34431665,37.41487057,37.51893766,37.29862105,37.33509842
76,0.661946267,0.634280661,0.660385544,0.673557637,0.754440672,0.595218377,0.424167065,0.643112642,0.654150916,0.680156346,0.576503286,0.426422907,0.510647408,0.575962119,0.644847507,0.724369655,0.698560212,0.844487472,0.556534848,0.602627996,0.762689103,0.676111868,0.61969923,0.526764234,0.699041731,0.634428009,0.549379929,0.703558187,0.700108085,0.80324384,0.704467096,0.852610564,0.833700598,0.668704076,0.546522008,0.405821008,0.454942012,0.410818257,0.460042022,0.53647007,0.636736519,0.720013574,0.602760854,0.574326347,0.595419312,0.698731059,0.673409363,0.549240831
77,0.644594498,0.617496912,0.717622275,0.633756743,0.808660783,0.6357449,0.453611922,0.730859201,0.626064831,0.619638941,0.526097334,0.428012949,0.571276641,0.684516004,0.798200669,0.659531262,0.586058631,0.786777212,0.516892191,0.64188667,0.722795394,0.618123064,0.587782345,0.475232381,0.648262359,0.595156976,0.641985058,0.656526933,0.596847747,0.765236359,0.681619574,0.833307685,0.718137216,0.621648092,0.5764449,0.505594765,0.546157253,0.497559036,0.554818256,0.503041038,0.649320115,0.727880737,0.630453919,0.559919963,0.548427965,0.655272173,0.574740648,0.519174843
78,0.554926722,0.570797596,0.674369907,0.645853509,0.740954135,0.678833678,0.496050475,0.665965687,0.688570825,0.617768037,0.544843162,0.409842536,0.53349472,0.484900048,0.706726538,0.617495078,0.603148648,0.81584866,0.498352565,0.593332557,0.795385181,0.675033706,0.626081715,0.434610458,0.606883408,0.563435513,0.561862164,0.758859684,0.642747964,0.738813843,0.804478029,0.903272395,0.765863802,0.508170991,0.471542974,0.364838154,0.402375,0.355402328,0.516613345,0.51983177,0.614284044,0.768822864,0.742125943,0.636305166,1.769877329,0.527708596,0.499923511,0.455103645
