fid,region,departemen,com_arrt_v,commune,arrondisse,shape_leng,shape_area,superficie,censusname,geo1_sn2013,geo2_sn2013,geo3_sn2013,cell,chsurv,yrschool,migrated,emp_cat1,emp_cat2,emp_cat3,empd_cat1,empd_cat2,empd_cat3,empd_cat4,empd_cat5,empd_cat6,empd_cat7,empd_cat8,z_chsurv,z_yrschool,z_migrated,z_emp_cat1,kmg3,kmg4,kmg5,kmg6,kmg7,_merge
42,KEDOUGOU,KEDOUGOU,BANDAFASSI,DINDEFELO,BANDAFASSI,.6547178,.020900737,251.42827,"bandafassi, kedougou, fongolembi",kedougou,kedougou,"bandafassi, kedougou, fongolembi",.70156914,3.4713032,2.5188205,.35053328,.30948734,.079512976,.61099964,.23788403,.23586525,.0054549826,.055143129,.12368599,.25382549,.0011780445,.011005337,-1.3402983,.28171995,1.8960123,.53126913,3,3,5,3,2,Matched (3)
44,KEDOUGOU,KEDOUGOU,BANDAFASSI,TOMBORONCOTO,BANDAFASSI,2.3223546,.19537771,2345.6973,"bandafassi, kedougou, fongolembi",kedougou,kedougou,"bandafassi, kedougou, fongolembi",.70156914,3.4713032,2.5188205,.35053328,.30948734,.079512976,.61099964,.23788403,.23586525,.0054549826,.055143129,.12368599,.25382549,.0011780445,.011005337,-1.3402983,.28171995,1.8960123,.53126913,3,3,5,3,2,Matched (3)
43,KEDOUGOU,KEDOUGOU,BANDAFASSI,NINEFECHA,BANDAFASSI,3.5341938,.19911474,2391.3008,"bandafassi, kedougou, fongolembi",kedougou,kedougou,"bandafassi, kedougou, fongolembi",.70156914,3.4713032,2.5188205,.35053328,.30948734,.079512976,.61099964,.23788403,.23586525,.0054549826,.055143129,.12368599,.25382549,.0011780445,.011005337,-1.3402983,.28171995,1.8960123,.53126913,3,3,5,3,2,Matched (3)
169,KEDOUGOU,KEDOUGOU,FONGOLIMBI,FONGOLIMBI,FONGOLIMBI,.75218809,.013006147,156.44035,"bandafassi, kedougou, fongolembi",kedougou,kedougou,"bandafassi, kedougou, fongolembi",.70156914,3.4713032,2.5188205,.35053328,.30948734,.079512976,.61099964,.23788403,.23586525,.0054549826,.055143129,.12368599,.25382549,.0011780445,.011005337,-1.3402983,.28171995,1.8960123,.53126913,3,3,5,3,2,Matched (3)
168,KEDOUGOU,KEDOUGOU,FONGOLIMBI,DIMBOLI,FONGOLIMBI,1.5408005,.096895836,1164.858,"bandafassi, kedougou, fongolembi",kedougou,kedougou,"bandafassi, kedougou, fongolembi",.70156914,3.4713032,2.5188205,.35053328,.30948734,.079512976,.61099964,.23788403,.23586525,.0054549826,.055143129,.12368599,.25382549,.0011780445,.011005337,-1.3402983,.28171995,1.8960123,.53126913,3,3,5,3,2,Matched (3)
5,KEDOUGOU,KEDOUGOU,KEDOUGOU,KEDOUGOU,,.33244833,.0027813728,33.436848,"bandafassi, kedougou, fongolembi",kedougou,kedougou,"bandafassi, kedougou, fongolembi",.70156914,3.4713032,2.5188205,.35053328,.30948734,.079512976,.61099964,.23788403,.23586525,.0054549826,.055143129,.12368599,.25382549,.0011780445,.011005337,-1.3402983,.28171995,1.8960123,.53126913,3,3,5,3,2,Matched (3)
48,LOUGA,LINGUERE,BARKEDJI,THIEL,BARKEDJI,2.0608716,.15790114,1880.462,barkedji,louga,linguere,barkedji,.86045164,3.7626312,.61233431,.2424369,.22805221,.18965958,.58228821,.25893864,.16900069,.0024657787,.13808361,.17355289,.11001167,.012518569,.013656621,-.31261656,-1.0752375,-.44032636,-.67043376,1,1,1,4,7,Matched (3)
45,LOUGA,LINGUERE,BARKEDJI,BARKEDJI,BARKEDJI,1.9046271,.15724406,1868.9886,barkedji,louga,linguere,barkedji,.86045164,3.7626312,.61233431,.2424369,.22805221,.18965958,.58228821,.25893864,.16900069,.0024657787,.13808361,.17355289,.11001167,.012518569,.013656621,-.31261656,-1.0752375,-.44032636,-.67043376,1,1,1,4,7,Matched (3)
47,LOUGA,LINGUERE,BARKEDJI,THIARNY,BARKEDJI,1.5010505,.082911298,986.04614,barkedji,louga,linguere,barkedji,.86045164,3.7626312,.61233431,.2424369,.22805221,.18965958,.58228821,.25893864,.16900069,.0024657787,.13808361,.17355289,.11001167,.012518569,.013656621,-.31261656,-1.0752375,-.44032636,-.67043376,1,1,1,4,7,Matched (3)
46,LOUGA,LINGUERE,BARKEDJI,GASSANE,BARKEDJI,1.5929638,.099066585,1179.636,barkedji,louga,linguere,barkedji,.86045164,3.7626312,.61233431,.2424369,.22805221,.18965958,.58228821,.25893864,.16900069,.0024657787,.13808361,.17355289,.11001167,.012518569,.013656621,-.31261656,-1.0752375,-.44032636,-.67043376,1,1,1,4,7,Matched (3)
51,TAMBACOUNDA,BAKEL,BELE,KIDIRA,BELE,.19350216,.0019445255,23.196465,"bele, kidira, kenieba",tambacounda,bakel,"bele, kidira, kenieba",.78763169,3.77108,1.1980889,.23998654,.32424459,.13258071,.54317468,.23670717,.24749358,.003374225,.097823687,.13628857,.1425162,.0059988359,.011815448,-.28281263,-.65832186,-.49328721,.74903542,2,2,4,1,1,Matched (3)
216,TAMBACOUNDA,BAKEL,KENIEBA,GATHIARY,KENIEBA,1.2266197,.05047949,602.7392,"bele, kidira, kenieba",tambacounda,bakel,"bele, kidira, kenieba",.78763169,3.77108,1.1980889,.23998654,.32424459,.13258071,.54317468,.23670717,.24749358,.003374225,.097823687,.13628857,.1425162,.0059988359,.011815448,-.28281263,-.65832186,-.49328721,.74903542,2,2,4,1,1,Matched (3)
50,TAMBACOUNDA,BAKEL,BELE,SINTHIOU FISSA,BELE,1.435627,.072940372,870.96936,"bele, kidira, kenieba",tambacounda,bakel,"bele, kidira, kenieba",.78763169,3.77108,1.1980889,.23998654,.32424459,.13258071,.54317468,.23670717,.24749358,.003374225,.097823687,.13628857,.1425162,.0059988359,.011815448,-.28281263,-.65832186,-.49328721,.74903542,2,2,4,1,1,Matched (3)
218,TAMBACOUNDA,BAKEL,KENIEBA,SADATOU,KENIEBA,1.7896283,.13808551,1653.5653,"bele, kidira, kenieba",tambacounda,bakel,"bele, kidira, kenieba",.78763169,3.77108,1.1980889,.23998654,.32424459,.13258071,.54317468,.23670717,.24749358,.003374225,.097823687,.13628857,.1425162,.0059988359,.011815448,-.28281263,-.65832186,-.49328721,.74903542,2,2,4,1,1,Matched (3)
219,TAMBACOUNDA,BAKEL,KENIEBA,TOUMBOURA,KENIEBA,.91951621,.038635641,461.97476,"bele, kidira, kenieba",tambacounda,bakel,"bele, kidira, kenieba",.78763169,3.77108,1.1980889,.23998654,.32424459,.13258071,.54317468,.23670717,.24749358,.003374225,.097823687,.13628857,.1425162,.0059988359,.011815448,-.28281263,-.65832186,-.49328721,.74903542,2,2,4,1,1,Matched (3)
217,TAMBACOUNDA,BAKEL,KENIEBA,MADINA FOULBE,KENIEBA,1.3750025,.084500454,1010.2657,"bele, kidira, kenieba",tambacounda,bakel,"bele, kidira, kenieba",.78763169,3.77108,1.1980889,.23998654,.32424459,.13258071,.54317468,.23670717,.24749358,.003374225,.097823687,.13628857,.1425162,.0059988359,.011815448,-.28281263,-.65832186,-.49328721,.74903542,2,2,4,1,1,Matched (3)
49,TAMBACOUNDA,BAKEL,BELE,BELE,BELE,1.8138161,.074082904,883.55341,"bele, kidira, kenieba",tambacounda,bakel,"bele, kidira, kenieba",.78763169,3.77108,1.1980889,.23998654,.32424459,.13258071,.54317468,.23670717,.24749358,.003374225,.097823687,.13628857,.1425162,.0059988359,.011815448,-.28281263,-.65832186,-.49328721,.74903542,2,2,4,1,1,Matched (3)
18,KEDOUGOU,SARAYA,SARAYA,SARAYA,,.50312293,.012853019,154.37834,"bembou, saraya",kedougou,saraya,"bembou, saraya",.64497966,3.3572278,1.4774935,.29895854,.27816972,.13039011,.59144014,.30877948,.19227663,.0069582537,.083170056,.14842103,.16757016,0,.011881235,-1.7427081,-.45945325,.78130281,.06912858,2,2,1,1,1,Matched (3)
52,KEDOUGOU,SARAYA,BEMBOU,BEMBOU,BEMBOU,2.9193928,.20142591,2419.0222,"bembou, saraya",kedougou,saraya,"bembou, saraya",.64497966,3.3572278,1.4774935,.29895854,.27816972,.13039011,.59144014,.30877948,.19227663,.0069582537,.083170056,.14842103,.16757016,0,.011881235,-1.7427081,-.45945325,.78130281,.06912858,2,2,1,1,1,Matched (3)
53,KEDOUGOU,SARAYA,BEMBOU,MEDINA BAFFE,BEMBOU,1.6793739,.084454343,1015.4873,"bembou, saraya",kedougou,saraya,"bembou, saraya",.64497966,3.3572278,1.4774935,.29895854,.27816972,.13039011,.59144014,.30877948,.19227663,.0069582537,.083170056,.14842103,.16757016,0,.011881235,-1.7427081,-.45945325,.78130281,.06912858,2,2,1,1,1,Matched (3)
59,SEDHIOU,BOUNKILING,BOGHAL,NDIAMALATHIEL,BOGHAL,1.0237561,.020964639,251.31343,"boghal, ndiamacouta",sedhiou,bounkiling,"boghal, ndiamacouta",.80061167,3.9614573,.66149467,.23664548,.3297151,.17326128,.49702361,.26143536,.24351592,.0063776383,.12158702,.10753456,.14542834,.0025112005,.014119698,.38875768,-1.0402473,-.56549925,.82976145,2,2,4,1,1,Matched (3)
56,SEDHIOU,BOUNKILING,BOGHAL,BOGHAL,BOGHAL,.80034113,.018320767,219.66554,"boghal, ndiamacouta",sedhiou,bounkiling,"boghal, ndiamacouta",.80061167,3.9614573,.66149467,.23664548,.3297151,.17326128,.49702361,.26143536,.24351592,.0063776383,.12158702,.10753456,.14542834,.0025112005,.014119698,.38875768,-1.0402473,-.56549925,.82976145,2,2,4,1,1,Matched (3)
60,SEDHIOU,BOUNKILING,BOGHAL,TANKON,BOGHAL,1.0071609,.040755421,488.61804,"boghal, ndiamacouta",sedhiou,bounkiling,"boghal, ndiamacouta",.80061167,3.9614573,.66149467,.23664548,.3297151,.17326128,.49702361,.26143536,.24351592,.0063776383,.12158702,.10753456,.14542834,.0025112005,.014119698,.38875768,-1.0402473,-.56549925,.82976145,2,2,4,1,1,Matched (3)
57,SEDHIOU,BOUNKILING,BOGHAL,DJINANY,BOGHAL,.51617485,.0066501405,79.746307,"boghal, ndiamacouta",sedhiou,bounkiling,"boghal, ndiamacouta",.80061167,3.9614573,.66149467,.23664548,.3297151,.17326128,.49702361,.26143536,.24351592,.0063776383,.12158702,.10753456,.14542834,.0025112005,.014119698,.38875768,-1.0402473,-.56549925,.82976145,2,2,4,1,1,Matched (3)
58,SEDHIOU,BOUNKILING,BOGHAL,NDIAMACOUTA,BOGHAL,.24208485,.0035212359,42.206257,"boghal, ndiamacouta",sedhiou,bounkiling,"boghal, ndiamacouta",.80061167,3.9614573,.66149467,.23664548,.3297151,.17326128,.49702361,.26143536,.24351592,.0063776383,.12158702,.10753456,.14542834,.0025112005,.014119698,.38875768,-1.0402473,-.56549925,.82976145,2,2,4,1,1,Matched (3)
63,SEDHIOU,BOUNKILING,BONA,INOR,BONA,.86906308,.023952411,287.40048,"bona, bounkiling, madina wandifa",sedhiou,bounkiling,"bona, bounkiling, madina wandifa",.81116039,3.7688632,2.6755662,.27218372,.30928919,.1103009,.58040994,.2646932,.22742243,.002493138,.078611858,.067323826,.30021238,.00092374609,.0052754735,-.29063261,.39328498,.20260577,.52834505,2,2,4,1,5,Matched (3)
69,SEDHIOU,BOUNKILING,BOUNKILING,BOUNKILING,,.12903242,.0009510119,11.41179,"bona, bounkiling, madina wandifa",sedhiou,bounkiling,"bona, bounkiling, madina wandifa",.81116039,3.7688632,2.6755662,.27218372,.30928919,.1103009,.58040994,.2646932,.22742243,.002493138,.078611858,.067323826,.30021238,.00092374609,.0052754735,-.29063261,.39328498,.20260577,.52834505,2,2,4,1,5,Matched (3)
61,SEDHIOU,BOUNKILING,BONA,BONA,BONA,.64091092,.01731511,207.80379,"bona, bounkiling, madina wandifa",sedhiou,bounkiling,"bona, bounkiling, madina wandifa",.81116039,3.7688632,2.6755662,.27218372,.30928919,.1103009,.58040994,.2646932,.22742243,.002493138,.078611858,.067323826,.30021238,.00092374609,.0052754735,-.29063261,.39328498,.20260577,.52834505,2,2,4,1,5,Matched (3)
62,SEDHIOU,BOUNKILING,BONA,DIACOUNDA,BONA,.86211812,.013341515,160.10014,"bona, bounkiling, madina wandifa",sedhiou,bounkiling,"bona, bounkiling, madina wandifa",.81116039,3.7688632,2.6755662,.27218372,.30928919,.1103009,.58040994,.2646932,.22742243,.002493138,.078611858,.067323826,.30021238,.00092374609,.0052754735,-.29063261,.39328498,.20260577,.52834505,2,2,4,1,5,Matched (3)
64,SEDHIOU,BOUNKILING,BONA,KANDION MANGANA,BONA,.42107734,.0089386916,107.20714,"bona, bounkiling, madina wandifa",sedhiou,bounkiling,"bona, bounkiling, madina wandifa",.81116039,3.7688632,2.6755662,.27218372,.30928919,.1103009,.58040994,.2646932,.22742243,.002493138,.078611858,.067323826,.30021238,.00092374609,.0052754735,-.29063261,.39328498,.20260577,.52834505,2,2,4,1,5,Matched (3)
67,KOLDA,VELINGARA,BONCONTO,MEDINA GOUNASS,BONCONTO,1.360616,.054757759,656.82458,bonconto,kolda,velingara,bonconto,.71842778,3.5993884,.63721013,.28425506,.20679098,.16629557,.62691343,.27680776,.14954963,.0030191715,.1172445,.16575252,.12539627,.0032204497,.012177326,-.88846815,-1.057532,.46350944,-.98417652,2,1,1,4,3,Matched (3)
66,KOLDA,VELINGARA,BONCONTO,LINKERING,BONCONTO,2.0861814,.10089692,1211.5697,bonconto,kolda,velingara,bonconto,.71842778,3.5993884,.63721013,.28425506,.20679098,.16629557,.62691343,.27680776,.14954963,.0030191715,.1172445,.16575252,.12539627,.0032204497,.012177326,-.88846815,-1.057532,.46350944,-.98417652,2,1,1,4,3,Matched (3)
65,KOLDA,VELINGARA,BONCONTO,BONCONTO,BONCONTO,.83071941,.031181945,374.21259,bonconto,kolda,velingara,bonconto,.71842778,3.5993884,.63721013,.28425506,.20679098,.16629557,.62691343,.27680776,.14954963,.0030191715,.1172445,.16575252,.12539627,.0032204497,.012177326,-.88846815,-1.057532,.46350944,-.98417652,2,1,1,4,3,Matched (3)
68,KOLDA,VELINGARA,BONCONTO,SINTHIANG KOUNDARA,BONCONTO,1.7695128,.057134539,684.92786,bonconto,kolda,velingara,bonconto,.71842778,3.5993884,.63721013,.28425506,.20679098,.16629557,.62691343,.27680776,.14954963,.0030191715,.1172445,.16575252,.12539627,.0032204497,.012177326,-.88846815,-1.057532,.46350944,-.98417652,2,1,1,4,3,Matched (3)
73,TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,SINTHIOU MAMADOU BOUBOU,BOYNGUEL BAMBA,2.2536306,.24729444,2950.6846,"boynguel bamba, goudiry",tambacounda,goudiry,"boynguel bamba, goudiry",.7477414,3.6087387,.83093232,.25368005,.21244371,.23255235,.55500394,.23298815,.16294684,.0023764675,.17599393,.12111736,.12756595,.0056442814,.011665197,-.85548425,-.91964859,-.1973228,-.90076166,1,1,1,4,7,Matched (3)
70,TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,BOYNGUEL BAMBA,BOYNGUEL BAMBA,2.5692859,.12382939,1479.2253,"boynguel bamba, goudiry",tambacounda,goudiry,"boynguel bamba, goudiry",.7477414,3.6087387,.83093232,.25368005,.21244371,.23255235,.55500394,.23298815,.16294684,.0023764675,.17599393,.12111736,.12756595,.0056442814,.011665197,-.85548425,-.91964859,-.1973228,-.90076166,1,1,1,4,7,Matched (3)
72,TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,KOUSSAN,BOYNGUEL BAMBA,1.2235994,.061673105,736.89319,"boynguel bamba, goudiry",tambacounda,goudiry,"boynguel bamba, goudiry",.7477414,3.6087387,.83093232,.25368005,.21244371,.23255235,.55500394,.23298815,.16294684,.0023764675,.17599393,.12111736,.12756595,.0056442814,.011665197,-.85548425,-.91964859,-.1973228,-.90076166,1,1,1,4,7,Matched (3)
71,TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,DOUGUE,BOYNGUEL BAMBA,1.2911346,.09666878,1156.0106,"boynguel bamba, goudiry",tambacounda,goudiry,"boynguel bamba, goudiry",.7477414,3.6087387,.83093232,.25368005,.21244371,.23255235,.55500394,.23298815,.16294684,.0023764675,.17599393,.12111736,.12756595,.0056442814,.011665197,-.85548425,-.91964859,-.1973228,-.90076166,1,1,1,4,7,Matched (3)
181,TAMBACOUNDA,GOUDIRY,GOUDIRY,GOUDIRY,,.1812162,.0017744561,21.193182,"boynguel bamba, goudiry",tambacounda,goudiry,"boynguel bamba, goudiry",.7477414,3.6087387,.83093232,.25368005,.21244371,.23255235,.55500394,.23298815,.16294684,.0023764675,.17599393,.12111736,.12756595,.0056442814,.011665197,-.85548425,-.91964859,-.1973228,-.90076166,1,1,1,4,7,Matched (3)
74,ZIGUINCHOR,OUSSOUYE,CABROUSSE,SANTHIABA MANJACK,CABROUSSE,.68671495,.010642171,128.02536,cabrousse,ziguinchor,oussouye,cabrousse,.85594714,3.6171172,4.372086,.29338613,.37873933,.075854704,.54540598,.19976942,.30307877,.0038472624,.056853991,.080365039,.32188761,0,.014534103,-.82592839,1.6007972,.6608637,1.5531906,3,3,3,6,4,Matched (3)
75,ZIGUINCHOR,OUSSOUYE,CABROUSSE,DIEMBERING,CABROUSSE,.66737801,.023851773,286.86295,cabrousse,ziguinchor,oussouye,cabrousse,.85594714,3.6171172,4.372086,.29338613,.37873933,.075854704,.54540598,.19976942,.30307877,.0038472624,.056853991,.080365039,.32188761,0,.014534103,-.82592839,1.6007972,.6608637,1.5531906,3,3,3,6,4,Matched (3)
78,SAINT LOUIS,PODOR,CAS CAS,DOUMGA LAO,CAS CAS,2.7715776,.15330157,1814.1858,"cas-cas, gollere, bode lao, aere lao",saint louis,podor,"cas-cas, gollere, bode lao, aere lao",.78294969,3.9447703,1.2908233,.29114497,.22058624,.13349228,.64592147,.25565305,.16419269,.0039934111,.095371157,.13788262,.17582364,.0021060093,.024711983,.32989329,-.59231734,.61242431,-.78060585,1,1,1,4,3,Matched (3)
80,SAINT LOUIS,PODOR,CAS CAS,MERY,CAS CAS,1.2522238,.031291012,370.30551,"cas-cas, gollere, bode lao, aere lao",saint louis,podor,"cas-cas, gollere, bode lao, aere lao",.78294969,3.9447703,1.2908233,.29114497,.22058624,.13349228,.64592147,.25565305,.16419269,.0039934111,.095371157,.13788262,.17582364,.0021060093,.024711983,.32989329,-.59231734,.61242431,-.78060585,1,1,1,4,3,Matched (3)
83,SAINT LOUIS,PODOR,CAS CAS,WALALDE,CAS CAS,.11938328,.00054167787,6.3997731,"cas-cas, gollere, bode lao, aere lao",saint louis,podor,"cas-cas, gollere, bode lao, aere lao",.78294969,3.9447703,1.2908233,.29114497,.22058624,.13349228,.64592147,.25565305,.16419269,.0039934111,.095371157,.13788262,.17582364,.0021060093,.024711983,.32989329,-.59231734,.61242431,-.78060585,1,1,1,4,3,Matched (3)
76,SAINT LOUIS,PODOR,CAS CAS,BODE LAO,CAS CAS,.21872236,.0021552092,25.470428,"cas-cas, gollere, bode lao, aere lao",saint louis,podor,"cas-cas, gollere, bode lao, aere lao",.78294969,3.9447703,1.2908233,.29114497,.22058624,.13349228,.64592147,.25565305,.16419269,.0039934111,.095371157,.13788262,.17582364,.0021060093,.024711983,.32989329,-.59231734,.61242431,-.78060585,1,1,1,4,3,Matched (3)
79,SAINT LOUIS,PODOR,CAS CAS,MADINA NDIATHBE,CAS CAS,1.6922296,.082914688,981.16522,"cas-cas, gollere, bode lao, aere lao",saint louis,podor,"cas-cas, gollere, bode lao, aere lao",.78294969,3.9447703,1.2908233,.29114497,.22058624,.13349228,.64592147,.25565305,.16419269,.0039934111,.095371157,.13788262,.17582364,.0021060093,.024711983,.32989329,-.59231734,.61242431,-.78060585,1,1,1,4,3,Matched (3)
82,SAINT LOUIS,PODOR,CAS CAS,MBOUMBA,CAS CAS,.079397768,.00033224866,3.9315631,"cas-cas, gollere, bode lao, aere lao",saint louis,podor,"cas-cas, gollere, bode lao, aere lao",.78294969,3.9447703,1.2908233,.29114497,.22058624,.13349228,.64592147,.25565305,.16419269,.0039934111,.095371157,.13788262,.17582364,.0021060093,.024711983,.32989329,-.59231734,.61242431,-.78060585,1,1,1,4,3,Matched (3)
77,SAINT LOUIS,PODOR,CAS CAS,AERE LAO,CAS CAS,.20151593,.0017961588,21.232069,"cas-cas, gollere, bode lao, aere lao",saint louis,podor,"cas-cas, gollere, bode lao, aere lao",.78294969,3.9447703,1.2908233,.29114497,.22058624,.13349228,.64592147,.25565305,.16419269,.0039934111,.095371157,.13788262,.17582364,.0021060093,.024711983,.32989329,-.59231734,.61242431,-.78060585,1,1,1,4,3,Matched (3)
81,SAINT LOUIS,PODOR,CAS CAS,GOLLERE,CAS CAS,.06383118,.00024365936,2.88234,"cas-cas, gollere, bode lao, aere lao",saint louis,podor,"cas-cas, gollere, bode lao, aere lao",.78294969,3.9447703,1.2908233,.29114497,.22058624,.13349228,.64592147,.25565305,.16419269,.0039934111,.095371157,.13788262,.17582364,.0021060093,.024711983,.32989329,-.59231734,.61242431,-.78060585,1,1,1,4,3,Matched (3)
86,LOUGA,LOUGA,COKI,NDIAGNE,COKI,.14586408,.0013360606,15.869381,"coki, ndiagne",louga,louga,"coki, ndiagne",.82563418,3.5905004,1.2468915,.26488316,.2618131,.15308809,.5850988,.27314287,.19030073,.0055174385,.10575574,.14228967,.19274797,.0046748994,.015280518,-.91982126,-.62358618,.044815369,-.17223893,2,2,1,1,7,Matched (3)
88,LOUGA,LOUGA,COKI,THIAMENE,COKI,.74730921,.025145613,298.60538,"coki, ndiagne",louga,louga,"coki, ndiagne",.82563418,3.5905004,1.2468915,.26488316,.2618131,.15308809,.5850988,.27314287,.19030073,.0055174385,.10575574,.14228967,.19274797,.0046748994,.015280518,-.91982126,-.62358618,.044815369,-.17223893,2,2,1,1,7,Matched (3)
84,LOUGA,LOUGA,COKI,COKI,COKI,.67121696,.023072101,273.90109,"coki, ndiagne",louga,louga,"coki, ndiagne",.82563418,3.5905004,1.2468915,.26488316,.2618131,.15308809,.5850988,.27314287,.19030073,.0055174385,.10575574,.14228967,.19274797,.0046748994,.015280518,-.91982126,-.62358618,.044815369,-.17223893,2,2,1,1,7,Matched (3)
85,LOUGA,LOUGA,COKI,GUET ARDO,COKI,.73777014,.014453649,171.65738,"coki, ndiagne",louga,louga,"coki, ndiagne",.82563418,3.5905004,1.2468915,.26488316,.2618131,.15308809,.5850988,.27314287,.19030073,.0055174385,.10575574,.14228967,.19274797,.0046748994,.015280518,-.91982126,-.62358618,.044815369,-.17223893,2,2,1,1,7,Matched (3)
87,LOUGA,LOUGA,COKI,PETE OUARACK,COKI,.40096864,.0081188129,96.336922,"coki, ndiagne",louga,louga,"coki, ndiagne",.82563418,3.5905004,1.2468915,.26488316,.2618131,.15308809,.5850988,.27314287,.19030073,.0055174385,.10575574,.14228967,.19274797,.0046748994,.015280518,-.91982126,-.62358618,.044815369,-.17223893,2,2,1,1,7,Matched (3)
89,FATICK,GOSSAS,COLOBANE,COLOBANE,COLOBANE,.86550623,.032751881,390.38702,colobane,fatick,gossas,colobane,.88509315,4.0373044,1.19961,.26800284,.31142947,.093428835,.59514171,.265257,.22882062,.0018305649,.066815622,.14438581,.18694645,.0020593856,.010525748,.65631431,-.6572392,.11224245,.5599283,2,2,4,1,1,Matched (3)
90,FATICK,GOSSAS,COLOBANE,MBAR,COLOBANE,.90977222,.033983421,405.32303,colobane,fatick,gossas,colobane,.88509315,4.0373044,1.19961,.26800284,.31142947,.093428835,.59514171,.265257,.22882062,.0018305649,.066815622,.14438581,.18694645,.0020593856,.010525748,.65631431,-.6572392,.11224245,.5599283,2,2,4,1,1,Matched (3)
13,KEDOUGOU,SALEMATA,SALEMATA,SALEMATA,,.24399987,.0034788291,41.812279,"dar salam, salemata, dakateli",kedougou,salemata,"dar salam, salemata, dakateli",.51235813,3.5835683,2.0029321,.2431509,.27095571,.1597807,.56926358,.24048179,.20579579,.0082604662,.11309588,.1213346,.24190705,.0019490832,.009652867,-.94427449,-.085467979,-.42489427,-.037325434,2,2,1,1,7,Matched (3)
98,KEDOUGOU,SALEMATA,DAKATELY,KEVOYE,DAKATELY,1.2108375,.033676736,404.87106,"dar salam, salemata, dakateli",kedougou,salemata,"dar salam, salemata, dakateli",.51235813,3.5835683,2.0029321,.2431509,.27095571,.1597807,.56926358,.24048179,.20579579,.0082604662,.11309588,.1213346,.24190705,.0019490832,.009652867,-.94427449,-.085467979,-.42489427,-.037325434,2,2,1,1,7,Matched (3)
101,KEDOUGOU,SALEMATA,DAR SALAM,ETHIOLO,DAR SALAM,.84186596,.023253774,279.52823,"dar salam, salemata, dakateli",kedougou,salemata,"dar salam, salemata, dakateli",.51235813,3.5835683,2.0029321,.2431509,.27095571,.1597807,.56926358,.24048179,.20579579,.0082604662,.11309588,.1213346,.24190705,.0019490832,.009652867,-.94427449,-.085467979,-.42489427,-.037325434,2,2,1,1,7,Matched (3)
99,KEDOUGOU,SALEMATA,DAR SALAM,OUBADJI,DAR SALAM,1.2431793,.041056931,493.37494,"dar salam, salemata, dakateli",kedougou,salemata,"dar salam, salemata, dakateli",.51235813,3.5835683,2.0029321,.2431509,.27095571,.1597807,.56926358,.24048179,.20579579,.0082604662,.11309588,.1213346,.24190705,.0019490832,.009652867,-.94427449,-.085467979,-.42489427,-.037325434,2,2,1,1,7,Matched (3)
100,KEDOUGOU,SALEMATA,DAR SALAM,DAR SALAM,DAR SALAM,1.2702267,.0393456,472.82587,"dar salam, salemata, dakateli",kedougou,salemata,"dar salam, salemata, dakateli",.51235813,3.5835683,2.0029321,.2431509,.27095571,.1597807,.56926358,.24048179,.20579579,.0082604662,.11309588,.1213346,.24190705,.0019490832,.009652867,-.94427449,-.085467979,-.42489427,-.037325434,2,2,1,1,7,Matched (3)
97,KEDOUGOU,SALEMATA,DAKATELY,DAKATELY,DAKATELY,.87685025,.025538743,307.14966,"dar salam, salemata, dakateli",kedougou,salemata,"dar salam, salemata, dakateli",.51235813,3.5835683,2.0029321,.2431509,.27095571,.1597807,.56926358,.24048179,.20579579,.0082604662,.11309588,.1213346,.24190705,.0019490832,.009652867,-.94427449,-.085467979,-.42489427,-.037325434,2,2,1,1,7,Matched (3)
102,KAFFRINE,MALEM HODDAR,DAROU MINAM 2,DAROU MINAM,DAROU MINAM 2,1.7439239,.081428446,970.92572,darou minam ii,kaffrine,malem hoddar,darou minam ii,.7705611,4.0119762,.58521211,.30328545,.38097635,.13236034,.48666331,.29691631,.26785827,.0038922601,.089168139,.13375221,.11287554,0,.0095537296,.56696731,-1.094542,.87482238,1.5862014,2,2,4,5,1,Matched (3)
104,KAFFRINE,MALEM HODDAR,DAROU MINAM 2,NDIOBENE SAMBA LAMO,DAROU MINAM 2,.61304253,.01958913,233.85388,darou minam ii,kaffrine,malem hoddar,darou minam ii,.7705611,4.0119762,.58521211,.30328545,.38097635,.13236034,.48666331,.29691631,.26785827,.0038922601,.089168139,.13375221,.11287554,0,.0095537296,.56696731,-1.094542,.87482238,1.5862014,2,2,4,5,1,Matched (3)
105,KAFFRINE,MALEM HODDAR,DAROU MINAM 2,NDIOUM NGAINTH,DAROU MINAM 2,1.0436751,.034956831,417.12936,darou minam ii,kaffrine,malem hoddar,darou minam ii,.7705611,4.0119762,.58521211,.30328545,.38097635,.13236034,.48666331,.29691631,.26785827,.0038922601,.089168139,.13375221,.11287554,0,.0095537296,.56696731,-1.094542,.87482238,1.5862014,2,2,4,5,1,Matched (3)
