fid,2021-01_prec,2021-02_prec,2021-03_prec,2021-04_prec,2021-05_prec,2021-06_prec,2021-07_prec,2021-08_prec,2021-09_prec,2021-10_prec,2021-11_prec,2021-12_prec,2022-01_prec,2022-02_prec,2022-03_prec,2022-04_prec,2022-05_prec,2022-06_prec,2022-07_prec,2022-08_prec,2022-09_prec,2022-10_prec,2022-11_prec,2022-12_prec,2023-01_prec,2023-02_prec,2023-03_prec,2023-04_prec,2023-05_prec,2023-06_prec,2023-07_prec,2023-08_prec,2023-09_prec,2023-10_prec,2023-11_prec,2023-12_prec,2024-01_prec,2024-02_prec,2024-03_prec,2024-04_prec,2024-05_prec,2024-06_prec,2024-07_prec,2024-08_prec,2024-09_prec,2024-10_prec,2024-11_prec,2024-12_prec
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.319241494,0.633122802,0.0,0.0,26.69269943,902.9648438,1648.821777,2570.406738,2062.149414,676.9715576,20.48387909,0.0,0.016355868,0.0,0.184759438,0.0,432.1114502,1078.561523,1864.097168,2070.455566,2248.726807,1235.610107,12.62581539,2.255545139,0.61109072,0.0,0.001801552,0.0,122.1192856,1278.52478,2026.51709,1621.473755,2018.055054,629.3311768,0.0,3.316560268,0.006417221,0.061029419,0.0,0.0,205.1644592,401.5775757,2171.453369,1736.896729,2989.377441,1650.599976,9.661136627,16.48224258
57,0.322041929,0.306577504,0.0,0.0,7.332692146,270.7456055,540.2768555,898.0899658,745.062439,233.8322144,6.15144825,0.0,0.047355413,0.0,0.117316321,0.0,147.1669922,348.7275391,617.6396484,790.2080078,809.5341797,431.8163757,3.55135107,0.823946774,0.319135308,0.0,0.004135085,0.0,37.21907806,370.5448914,643.1260986,640.0856934,642.0942993,245.633316,0.0,1.144949198,0.0,0.03168764,0.0,0.0,56.50226212,140.1549835,809.7169189,644.5511475,1007.698486,556.9475098,2.398035526,5.378000259
58,0.083800524,0.073763795,0.009201106,0.0,1.083399296,95.12779999,164.8781738,259.4067993,207.1660461,62.9372406,2.096130371,0.0,0.0,0.0,0.022453502,0.0,45.21084213,112.1170807,183.9778137,207.2698059,229.0406342,121.7709427,1.611901283,0.206439674,0.088619061,0.0,0.007314139,0.0,11.7133522,144.6075134,217.8734131,161.7175751,202.6452332,54.88557053,0.0,0.304255337,0.0,0.012602111,0.0,0.0,19.17848778,41.50736237,205.7093201,161.3408813,301.4664612,151.4116974,1.343014121,1.575540781
59,0.474018574,0.58197391,0.013666043,0.0,11.17087746,736.4559937,1266.075439,2160.344238,1671.72876,506.4307861,15.60593796,0.0,0.004762628,0.0,0.314221293,0.0,377.2119141,916.0361328,1508.547607,1780.895996,1914.90918,965.6739502,10.22676849,1.520456076,0.659121275,0.0,0.03096311,0.0,102.1703796,1098.301025,1598.926392,1377.07666,1572.144531,470.3520508,0.0,2.563354015,0.0,0.141325161,0.0,0.0,154.801239,381.067627,1700.250244,1417.4021,2365.707031,1191.565063,11.95986271,12.37943077
60,0.053559527,1.370296478,0.012937129,0.0,11.74283409,1489.828003,3144.986572,4438.932129,3724.970215,1344.353027,38.68261337,0.0,0.0,0.0,0.38071394,0.0,710.4157104,1948.505615,3173.660156,3559.063232,3906.349854,2224.54541,20.6015358,3.061860085,0.817525327,0.0,0.004356425,1.811323285,227.0707397,2161.377441,3722.253418,2575.515625,3700.400879,1054.454224,1.470397234,5.057784081,0.006078391,0.069443956,0.0,0.0,378.7741089,692.8256226,3867.729248,2908.03418,5490.274414,3313.76709,22.54530716,32.13076782
61,0.161225468,0.541991711,0.042958569,0.0,10.98404694,542.0490112,1273.988037,2225.405762,1976.730713,525.6261597,15.19833279,0.0,0.0,0.0,0.176387757,0.0,304.6275635,794.4921875,1555.876099,2069.459473,1960.27417,1110.772949,4.911677361,3.016410351,0.51929152,0.0,0.0,0.0,86.67368317,704.3848877,1514.043213,1948.43335,1571.892822,736.895752,0.0,2.975401402,0.045816619,0.194116578,0.0,0.0,124.6144333,292.6315308,2311.808594,1602.558228,2735.294434,1403.044434,0.419491231,12.20992851
62,0.371352494,0.790222228,0.043569647,0.0,12.05935478,549.9694824,1256.272827,2174.957764,1947.673706,468.1498108,14.76425266,0.0,0.0,0.0,0.152941674,0.0,329.399353,768.2977295,1681.414673,2111.208984,1955.149292,1042.674316,9.837511063,2.198038101,0.554704607,0.0,0.001721171,0.0,79.57187653,709.7808838,1530.994507,2015.220459,1583.472778,691.4842529,0.0,3.054031372,0.113651775,0.321263969,0.0,0.0,123.3526535,284.366272,2451.3396,1661.691162,2703.797363,1280.925659,1.477794409,12.84274673
63,0.072425611,0.701495349,0.026035707,0.0,24.08369064,1023.780212,2258.196533,3913.667969,3307.035645,1018.240112,27.1832428,0.0,0.00428675,0.0,0.195183635,0.0,521.104126,1412.009521,2529.356934,3591.263672,3298.448975,2082.738525,3.268313646,5.532040596,0.812081039,0.0,0.005117377,0.0,166.739563,1222.868164,2702.53125,3178.588379,2858.525391,1228.408203,0.26700455,5.167254448,0.013933761,0.338193774,0.0,0.0,235.9377747,530.2179565,3605.806152,2834.825439,4608.717773,2685.904785,3.994403124,21.47179413
64,0.196528256,0.395055145,0.016445581,0.0,5.208848,360.6950378,757.0900879,1287.713623,1119.334351,316.8535767,7.318350792,0.0,0.0,0.0,0.171759427,0.0,201.1229553,483.6176147,958.0921631,1207.605469,1169.300293,606.3035889,5.610162258,1.519165754,0.371629834,0.0,0.002257355,0.0,51.46234131,460.4562988,916.3193359,1052.364624,951.5894775,377.0606079,0.0,1.931832075,0.001350863,0.126004085,0.0,0.0,77.96211243,170.0766907,1309.438477,1019.987854,1527.963379,778.453125,2.908394575,7.870401859
65,0.256046414,0.692398548,0.03055812,6.735936165,2.459789276,1286.770508,2733.70166,4995.197754,4139.650391,1757.081543,21.14253426,0.0,0.0,0.0,0.006161935,1.917301416,767.888916,2795.858887,1959.994141,4275.067383,3561.188965,2901.505371,16.426054,3.791682005,0.13115941,0.0,0.0,32.16093063,268.9360352,2682.250488,3359.935547,3330.013184,3848.222412,1904.264404,30.20984459,3.927618027,0.0,0.454653919,0.314871371,2.026673317,332.6887817,1223.385742,3257.445557,3921.891357,5101.249023,3717.636719,19.72344589,26.15230179
66,0.250556141,0.313013256,0.017492352,22.43114281,58.32336426,4133.785156,7972.042969,16405.96875,10513.89063,5127.952148,13.9270277,0.363592446,0.0,0.0,0.051200956,11.19639778,2457.245361,8237.963867,6797.469727,11210.29688,9790.679688,6710.685547,31.07702255,13.33697224,0.638207316,0.0,0.0,50.46712875,1002.738586,7866.910156,9522.390625,10146.02734,10935.24805,5315.223145,9.017295837,14.5436945,0.016930349,0.114178941,0.917517006,12.22542572,1162.015381,4382.085449,9689.695313,11753.50488,14408.00195,10378.47754,25.04527855,79.64563751
67,0.367087066,1.298572779,0.23117052,10.47776794,0.956483006,1973.477539,4379.938477,7866.442383,5896.088867,2456.821289,17.3695755,0.0,0.019861862,0.0,0.013320465,4.044244766,1265.898438,4369.361328,3605.823242,5840.198242,5229.574219,3905.5354,20.69816208,5.538702965,0.258723199,0.013221208,0.0,32.51131058,399.3662109,4219.019531,5045.923828,5026.138672,5674.610352,2727.713867,32.72991943,4.315486908,0.096161582,0.706916332,0.509269714,5.307467461,536.9003906,1859.561768,5186.558105,6749.098145,7320.148438,5075.023438,8.106660843,29.64723015
68,1.923989296,2.003734112,0.435567796,11.53660011,10.66703892,2023.511475,4459.963867,7062.977539,5595.264648,2370.634766,59.56588745,0.0,0.0,0.0,0.167452514,7.068758011,1239.652832,4379.742676,3276.053223,5823.175293,5424.913574,3423.388184,20.6157074,1.767190218,0.894330859,0.085702524,0.147734344,34.25048065,481.0767212,3780.676758,5114.091797,5217.101074,5032.441406,2359.851074,7.903091908,1.547885418,0.526787221,1.575528383,0.362564981,7.736233234,500.2969971,1372.903076,4933.208008,7040.017578,6930.087891,4059.517578,6.292852402,21.5884819
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1.456195593,4.331127167,3.126603603,0.13197799,0.0,4589.317383,7663.984375,14594.19434,6179.697266,2763.93042,183.2928925,0.0,0.0,0.52473557,2.661150694,0.0,2232.746338,7384.474609,6307.918945,11395.91406,10869.10449,2944.864258,89.09985352,7.980439186,0.837210894,0.083193108,4.105692387,7.272958279,1081.157715,5889.59082,7923.266602,9357.054688,8204.459961,3116.231201,0.0,3.096785069,0.064556241,5.156617165,4.840130806,0.0,1226.623047,1548.873535,9992.857422,12055.66016,8950.914063,3620.958496,0.301865399,22.52123451
71,0.318868309,0.742881238,3.662023544,0.161938652,0.0,3833.337402,5294.483398,12421.05176,5825.421875,3005.678955,26.46714211,0.0,0.116070777,0.0,7.626708984,0.0,2062.356445,6247.226074,5301.294922,9046.618164,8666.517578,2789.579102,36.04641342,0.702192485,0.242153168,0.051430386,8.871400833,2.394322872,1142.74646,6238.590332,5824.486816,7584.842285,7938.813477,2281.601318,2.411318779,0.751019657,0.442251801,1.644352674,10.52244473,0.0,1245.009155,1679.956177,7469.359375,11395.81836,8149.206055,3428.767334,4.509701729,8.302431107
72,0.525983214,0.804799676,1.355559707,0.180182964,0.0,2233.227051,3526.419189,7017.598633,3043.362793,1185.012939,70.97080994,0.0,0.025671497,0.062801585,0.442155719,0.0,1227.210693,3564.181152,3505.983887,5371.191895,4873.209473,1482.426392,38.20003891,1.712002397,0.433276087,0.083658457,0.856165648,3.839725018,625.4847412,3347.370605,3477.723633,4177.216797,4301.181152,1332.042969,0.0,0.844359875,0.449458659,1.891025782,2.312337637,0.0,639.9437256,901.4922485,4858.666016,6142.119141,4527.936035,1708.963379,0.0,5.342717648
73,2.610744953,18.27298355,1.998517275,0.02878629,0.0,7858.360352,16041.66797,30733.79883,13618.51367,4297.097656,295.4078979,0.0,0.153306842,0.6091429,1.294931889,0.0,4358.005859,14344.3623,14506.7832,23951.04102,26458.46094,5498.282227,207.8878021,17.63351059,4.856507301,0.048903145,0.391733527,4.246865749,2300.708496,11156.79395,15286.60938,19891.10938,16306.28125,5847.188477,0.0,7.134140491,0.048444249,11.41029739,0.637713671,0.0,1149.540283,1953.481934,21166.37305,20085.70703,21675.82227,6716.097168,0.0,47.83244324
74,0.014513654,0.624335051,0.0,0.0,1.952477455,367.9620361,1322.477539,2191.60498,1756.422974,390.4189148,13.14410019,0.0,0.003117096,0.0,1.482262373,0.0,194.3194885,693.8862305,2396.373535,2811.843506,1900.195068,913.8331299,2.998766899,2.161049128,0.131176502,0.0,0.224789366,0.28705585,56.33524323,626.3572998,1694.828735,3449.136719,1447.340088,762.8120117,0.785992682,2.046868324,0.0,0.184343651,0.0,0.0,63.48813248,439.9752502,3037.307617,1742.982666,3047.669678,836.4632568,0.86798501,7.227472305
75,0.06068946,0.654365063,0.015429679,0.174392521,3.283133507,490.3500977,1951.311646,3723.04834,3001.256836,631.4978638,6.810167789,0.057719648,0.003647349,0.0,1.877866626,0.0,288.2632141,1058.043945,4708.678711,4880.144531,3360.019531,1411.708374,8.555438042,4.128840446,0.272312164,0.0,0.41071105,0.919444263,89.19172668,937.9429321,2802.47168,6312.541992,2441.840332,1266.367188,0.124979496,3.36296463,0.0,0.197160795,0.0,0.0,90.48347473,641.9520264,5371.989746,2957.384766,4800.008789,1391.283325,0.137818024,11.68046379
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.178239614,0.111923754,0.0,0.0,0.0,10.50779152,19.89046097,191.2845764,80.26009369,5.46805954,0.031922001,0.096447259,0.0,0.0,0.0,0.0,2.427279234,23.34414101,51.846035,82.50663757,89.37795258,15.70434952,0.320126981,0.0,0.178828359,0.169670761,0.006322013,0.003561241,2.251420498,0.003184049,130.0759125,79.26794434,45.84747696,17.57144547,0.0,0.081688285,0.037389338,0.0,0.0,0.0,0.248658597,4.670362949,65.01968384,78.04559326,90.98997498,17.54886436,0.0,0.195930898
78,22.08654022,20.57299614,0.0,0.0,1.790920973,1063.452637,2018.12146,15126.20508,5629.988281,708.8267822,0.064351559,11.49188137,9.961091995,4.10747385,0.009090203,0.0,273.1016235,1511.252441,4669.586914,5573.595703,5730.569336,1256.959717,58.92173386,0.0,15.68885326,13.6998291,0.508720219,2.403645515,160.6911926,219.9387512,9425.295898,5324.874023,4323.287109,1091.538574,0.0,10.38249207,3.305662155,8.457637787,0.0,0.0,34.811203,363.525116,4919.478027,5270.215332,6386.053711,1273.655273,15.30014706,31.22410011
79,9.612440109,12.22252655,0.0,0.0,13.15017986,440.7306213,1208.430908,7826.432617,2917.429688,203.3792419,0.042108286,4.620553017,5.374934673,2.096426487,0.003017323,0.0,256.2264099,963.5256348,2337.596924,3061.271729,2703.833252,602.0217896,31.16701508,0.0,6.530303001,8.021268845,0.411426902,1.802996039,104.8257751,114.0632095,4505.148438,2954.75293,2243.101563,413.9334106,0.0,3.645540237,1.898180127,2.70746851,0.001628892,0.0,5.764582157,187.8632202,2602.205811,3056.944092,3205.418213,582.6671143,5.767651558,13.39142227
80,2.860558987,3.625266552,0.004638049,0.0,17.91781235,120.009079,508.2120972,3149.796387,1227.054077,110.6237946,0.0,1.167761207,1.796692848,0.363669455,0.009846335,0.0,126.5115662,416.0770569,913.7614136,1349.820313,1062.227783,200.9245605,12.94753456,0.0,2.392646313,2.284841299,0.219916716,0.377027899,59.9671936,91.67918396,1678.729492,1199.654663,977.3482666,126.5048904,0.0,0.879872978,0.589010417,0.969106436,0.0,0.0,1.033509016,85.55556488,993.1694336,1379.723511,1305.275879,219.5839539,2.238387585,4.015642166
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,7.240477562,6.663908482,0.0,0.0,5.606473446,300.7483521,117.729126,2594.319092,786.3297119,339.5265198,0.0,1.890036941,4.262586594,2.085698605,0.0,0.0,10.75648403,183.4751892,892.7790527,1515.231445,1119.685059,216.066925,16.61906052,0.0,4.683600426,1.625925779,0.148249358,0.128122807,14.97124672,54.91319656,1359.479736,1937.699951,893.1746826,348.1087036,0.0,1.513550997,1.617716789,1.886048675,0.0,0.0,14.0109148,0.0,671.7427368,666.7810059,1084.566528,523.9069214,17.5590744,4.176895618
85,3.513432503,2.540451527,0.005622088,0.0,3.103723049,121.8985672,50.28934479,1140.886108,415.5519409,132.9765015,0.0,0.828387439,1.370028734,0.279121369,0.0,0.0,9.618742943,91.38458252,410.7384949,638.5375977,464.8480835,93.03100586,7.607959747,0.0,1.927866578,0.273036569,0.103781871,0.108476177,7.537363052,35.75215149,523.0731201,858.7839966,391.0346069,152.6965027,0.0,0.747238517,0.858109951,1.208196163,0.0,0.0,7.254223347,0.0,315.1417847,295.0783081,484.0576782,242.5616608,1.634349585,1.971149325
86,0.62779969,0.586347103,0.0,0.0,1.89387691,31.10955811,14.78505325,292.6748657,104.2875366,36.18388748,0.0,0.200778425,0.450418174,0.0,0.0,0.0,2.648663998,23.24717331,107.2726288,167.3055267,117.4954987,23.94987679,2.121236801,0.0,0.487637609,0.004256826,0.031097349,0.038332522,1.697208881,12.07332993,131.9022522,221.8455505,104.284874,43.71143341,0.0,0.179999992,0.269667506,0.339586318,0.0,0.0,1.910972238,0.0,85.49938965,73.15815735,128.7439423,65.47692108,0.139690608,0.526100039
87,1.418847203,1.122741699,0.0,0.0,0.0,57.83382797,14.56846237,497.3616943,160.3838196,53.63154602,0.0,0.346749485,0.945181251,0.417764872,0.0,0.0,1.904592156,30.26961136,169.6382446,285.699707,216.1986389,39.26721954,2.370835304,0.0,1.070314407,0.33279556,0.025897391,0.01700189,2.412128925,7.427420616,265.3565674,380.6433411,168.5279846,68.887146,0.0,0.14894937,0.590774953,0.376048177,0.0,0.0,2.716716766,0.0,107.223938,125.387558,195.5744019,81.49621582,2.714051247,0.91321826
88,4.646622658,4.723274231,0.0,0.0,0.0,246.4381256,136.9622345,2271.248535,664.5385742,285.9397583,0.0,2.48555541,2.151652098,2.764304638,0.0,0.0,14.15056038,201.4764709,787.0757446,1263.650391,997.0323486,230.9231873,8.800047874,0.0,2.947140217,0.851713777,0.142144948,0.102621928,10.87945843,33.55768585,1165.845337,1497.544312,846.7753296,358.8572998,0.0,2.385574341,0.552559376,3.054297209,0.0,0.0,17.1015358,0.580449045,669.6154785,611.6436768,1075.084839,491.6094666,1.035581946,5.106354237
89,8.258419037,3.259655952,0.044023521,0.0,0.0,686.3485718,639.5776367,4150.533203,1413.580322,469.4064026,0.0,0.0,7.932657242,0.110242918,0.066061974,0.0,211.9897156,675.1265869,1443.456909,2232.00415,2083.439941,605.098877,30.94134331,0.0,4.948958397,0.666181803,0.082731843,0.061834849,72.27603912,236.5492401,1779.033325,2913.080078,1860.340576,453.5000916,0.0,4.079133034,0.312037349,1.078608036,0.0,0.0,56.54420471,144.1555176,1442.858032,1422.748047,2683.932129,1225.710205,0.0,13.6118269
90,6.259762764,2.891894102,0.032817379,0.0,0.0,660.114502,786.0606079,3685.364746,1277.965088,500.0022278,0.0,0.028413236,4.316478729,0.0,0.177673668,0.0,222.104599,668.6297607,1322.708984,2057.239746,2093.407715,654.9036255,21.7120285,0.0,3.960566998,0.352111071,0.029581666,0.164405644,72.22096252,290.3547363,1938.509766,2753.609863,1868.21106,425.9519653,0.0,4.135001659,0.325869679,0.848382831,0.0,0.0,52.84011841,142.1507263,1533.611572,1465.553711,2760.608398,1255.778198,0.0,14.12417793
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1.18191433,1.731931686,0.0,0.0,0.138548896,9.008266449,19.57512283,379.0757141,114.8407288,31.14540863,0.0,0.992663145,0.338890105,0.0,0.0,0.0,0.0,22.46167755,175.4529114,226.7377625,210.709671,71.38241577,1.911642075,0.0,2.259489536,0.518569529,0.038230352,0.007164275,0.951330185,2.996983051,60.50093842,199.2670746,185.8674622,32.77323914,0.0,0.534103394,0.06695953,0.997917414,0.0,0.0,0.264575541,1.604063153,83.50940704,108.5464478,172.137146,59.13124084,4.355880737,4.749752522
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.081861727,0.013624934,1.703176379,376.9633484,1395.895508,1801.340698,4165.853516,2170.699951,1473.696533,33.38335419,0.524742842,0.0,0.0,0.0,3.772967815,415.3554688,2022.487793,1675.50647,2462.677734,1955.536499,918.5834961,23.89690399,0.0,0.0,0.001375295,1.309343815,2.937339544,631.5593262,1828.062378,2971.018555,2444.842041,3096.031738,1520.775391,4.742379189,0.430314839,0.0,0.064329647,2.352001667,1.317187309,461.4865723,1573.291382,1989.420776,2810.807373,3009.519043,1904.79541,1.436684728,0.661197901
98,0.009625033,0.155533701,0.009383939,2.001874685,463.907135,1945.683228,2658.795166,6050.399414,3285.012939,2247.043945,44.15114212,0.139226824,0.0,0.0,0.002339789,6.355622292,722.1447144,3058.494873,2532.391602,4053.699707,2913.566895,1615.349609,44.94914246,0.0,0.0,0.002168187,0.674015999,11.20643806,811.1971436,2864.738281,4180.686523,3935.531738,4942.744141,2336.210938,4.177677155,0.795616746,0.007727054,0.046068314,1.019925952,2.489760876,682.7016602,2414.106445,3094.087402,4090.03418,4671.435547,2824.24292,2.818226576,3.708758354
99,0.030042753,0.13607949,0.005867874,5.524155617,199.2244568,1663.974854,2862.954102,6721.685547,4133.919434,2233.350098,22.65518379,0.0,0.0,0.0,0.0,4.324886322,777.8547363,3052.9646,3066.724609,4790.102539,3408.859863,1924.805176,42.18860626,0.025293468,0.0,0.0,0.023431476,8.869870186,571.7038574,3017.287109,4221.708008,4470.261719,5129.394043,2140.59668,0.0,1.019092679,0.021427294,0.0,0.380581349,3.799926281,653.4866943,2103.903076,3794.136963,4300.470215,4979.973633,3386.026611,2.763489246,24.24068832
100,0.030915339,0.231782526,0.007532656,2.165849924,425.7721863,2032.347412,2970.706543,6687.594727,4066.44043,2520.001709,32.15272141,0.006158553,0.0,0.0,0.00153138,4.855874062,824.3146973,3251.270508,2937.541016,4810.487305,3315.103027,1888.592896,44.66653061,0.0,0.0,0.002213065,0.108207911,16.45849991,717.4124756,3365.301758,4536.000977,4569.568848,5739.85498,2509.670898,0.0,0.600324929,0.020034861,0.057095483,0.679962814,1.48991394,738.2818604,2629.702148,3634.963379,4603.845703,5390.939453,3235.337891,2.296312094,8.972352982
101,0.027737141,0.142837673,0.001235878,0.793045878,211.8368835,1085.325562,1744.436646,3964.327881,2459.851807,1499.431152,21.20509529,0.0,0.007220487,0.0,0.0,2.764085293,450.7297668,1839.567749,1783.283447,2854.448242,1971.810059,1117.918091,24.50975037,0.0,0.0,0.0,0.065537006,14.53329468,390.6477661,1836.994263,2667.88208,2683.807617,3183.157227,1486.680176,0.694746792,0.560578644,0.00551508,0.063346297,0.232135296,1.024116278,443.271637,1435.906494,2123.788574,2575.570801,3106.547363,2049.243408,1.663528204,8.317159653
102,18.74767113,6.975930214,0.091413647,0.0,0.066214606,2020.446777,2438.614258,9089.803711,4397.212891,1184.549072,16.02387238,0.0,15.53798294,0.104562551,0.87375617,0.0,547.8815308,2218.145508,3601.409424,3937.487793,6195.939941,2617.891113,84.43418884,0.0,14.96776199,0.577183485,0.018693628,2.327070713,275.8279419,1563.227539,4328.583984,6261.859375,4574.303711,940.4974976,0.0,11.33049774,2.386878014,1.985057116,0.0,0.0,222.6758423,375.8991089,4229.176758,3184.891602,7579.5625,3475.244385,1.194785118,34.14833069
103,7.768249512,3.672844887,0.065708697,0.0,0.028854376,845.3225098,915.4620361,4893.963867,2024.924805,573.9978027,0.0,0.0,8.599358559,0.147519559,0.203280553,0.0,265.3941956,953.5074463,1704.113281,2464.20752,2926.331543,1052.9021,46.83568192,0.0,5.897322655,0.399331868,0.0277416,0.246251211,119.7509537,584.5702515,2321.852539,3274.315918,2281.806152,525.9844971,0.0,4.957684994,0.236852586,1.385143995,0.0,0.0,89.78671265,119.7949066,2014.970703,1847.755371,3535.226563,1781.654297,0.0,12.57741165
